type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.gate,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.delay
departure,cancelled,bhd,egac,,,2022-06-04t17:15:00.000,2022-06-04t17:15:00.000,,,,ams,eham,,,a08,2022-06-04t19:50:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,8,31.0,2022-06-05t17:05:00.000,2022-06-05t17:10:00.000,2022-06-05t17:35:00.000,2022-06-05t17:35:00.000,2022-06-05t17:35:00.000,ams,eham,2,11,d23,2022-06-05t19:40:00.000,2022-06-05t19:46:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,7.0
departure,active,bhd,egac,8,14.0,2022-06-06t17:05:00.000,2022-06-06t17:05:00.000,2022-06-06t17:19:00.000,2022-06-06t17:19:00.000,2022-06-06t17:19:00.000,ams,eham,2,10,a08,2022-06-06t19:40:00.000,2022-06-06t19:27:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,21.0,2022-06-07t17:05:00.000,2022-06-07t17:05:00.000,2022-06-07t17:26:00.000,2022-06-07t17:26:00.000,2022-06-07t17:26:00.000,ams,eham,2,13,a08,2022-06-07t19:40:00.000,2022-06-07t19:33:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,38.0,2022-06-08t17:05:00.000,2022-06-08t17:43:00.000,2022-06-08t17:43:00.000,2022-06-08t17:43:00.000,2022-06-08t17:43:00.000,ams,eham,2,9,a08,2022-06-08t19:40:00.000,2022-06-08t19:50:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,11.0
departure,active,bhd,egac,7,14.0,2022-06-09t17:05:00.000,2022-06-09t17:05:00.000,2022-06-09t17:18:00.000,2022-06-09t17:18:00.000,2022-06-09t17:18:00.000,ams,eham,2,9,d25,2022-06-09t19:40:00.000,2022-06-09t19:25:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,19.0,2022-06-10t17:05:00.000,2022-06-10t17:05:00.000,2022-06-10t17:24:00.000,2022-06-10t17:24:00.000,2022-06-10t17:24:00.000,ams,eham,2,8,d28,2022-06-10t19:40:00.000,2022-06-10t19:31:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,30.0,2022-06-11t17:15:00.000,2022-06-11t17:45:00.000,,,,ams,eham,2,8,a08,2022-06-11t19:50:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,22.0,2022-06-12t17:05:00.000,2022-06-12t17:27:00.000,,,,ams,eham,2,8,d27,2022-06-12t19:40:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,,37.0,2022-06-13t17:05:00.000,2022-06-13t17:42:00.000,,,,ams,eham,2,9,d14,2022-06-13t19:40:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,7.0,2022-06-14t17:05:00.000,2022-06-14t17:05:00.000,2022-06-14t17:12:00.000,2022-06-14t17:12:00.000,2022-06-14t17:12:00.000,ams,eham,2,11,a08,2022-06-14t19:40:00.000,2022-06-14t19:18:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,23.0,2022-06-15t17:05:00.000,2022-06-15t17:05:00.000,2022-06-15t17:27:00.000,2022-06-15t17:27:00.000,2022-06-15t17:27:00.000,ams,eham,2,12,a08,2022-06-15t19:40:00.000,2022-06-15t19:33:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,19.0,2022-06-16t17:05:00.000,2022-06-16t17:25:00.000,2022-06-16t17:23:00.000,2022-06-16t17:23:00.000,2022-06-16t17:23:00.000,ams,eham,2,9,d29,2022-06-16t19:40:00.000,2022-06-16t19:27:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,32.0,2022-06-17t17:05:00.000,2022-06-17t17:20:00.000,2022-06-17t17:36:00.000,2022-06-17t17:36:00.000,2022-06-17t17:36:00.000,ams,eham,2,12,a08,2022-06-17t19:40:00.000,2022-06-17t19:42:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,2.0
departure,active,bhd,egac,7,14.0,2022-06-18t17:15:00.000,2022-06-18t17:30:00.000,2022-06-18t17:29:00.000,2022-06-18t17:29:00.000,2022-06-18t17:29:00.000,ams,eham,2,12,a08,2022-06-18t19:50:00.000,2022-06-18t19:33:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,8,20.0,2022-06-19t17:05:00.000,2022-06-19t17:08:00.000,2022-06-19t17:25:00.000,2022-06-19t17:25:00.000,2022-06-19t17:25:00.000,ams,eham,2,10,d22,2022-06-19t19:40:00.000,2022-06-19t19:31:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,17.0,2022-06-20t17:05:00.000,2022-06-20t17:08:00.000,2022-06-20t17:22:00.000,2022-06-20t17:22:00.000,2022-06-20t17:22:00.000,ams,eham,,10,a08,2022-06-20t19:40:00.000,2022-06-20t19:31:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,8,16.0,2022-06-21t17:05:00.000,2022-06-21t17:05:00.000,2022-06-21t17:21:00.000,2022-06-21t17:21:00.000,2022-06-21t17:21:00.000,ams,eham,,9,a08,2022-06-21t19:40:00.000,2022-06-21t19:31:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,,2022-06-22t17:05:00.000,2022-06-22t17:05:00.000,2022-06-22t17:03:00.000,2022-06-22t17:03:00.000,2022-06-22t17:03:00.000,ams,eham,2,13,a08,2022-06-22t19:40:00.000,2022-06-22t19:18:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,30.0,2022-06-23t17:05:00.000,2022-06-23t17:35:00.000,,,,ams,eham,2,12,d31,2022-06-23t19:40:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,13.0,2022-06-24t17:05:00.000,2022-06-24t17:05:00.000,2022-06-24t17:17:00.000,2022-06-24t17:17:00.000,2022-06-24t17:17:00.000,ams,eham,2,8,a08,2022-06-24t19:40:00.000,2022-06-24t19:27:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,29.0,2022-06-25t17:15:00.000,2022-06-25t17:25:00.000,2022-06-25t17:44:00.000,2022-06-25t17:44:00.000,2022-06-25t17:44:00.000,ams,eham,,8,d24,2022-06-25t19:50:00.000,2022-06-25t19:50:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,1.0
departure,active,bhd,egac,7,11.0,2022-06-26t17:15:00.000,2022-06-26t17:15:00.000,2022-06-26t17:26:00.000,2022-06-26t17:26:00.000,2022-06-26t17:26:00.000,ams,eham,2,10,a08,2022-06-26t19:50:00.000,2022-06-26t19:36:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,,100.0,2022-06-27t17:05:00.000,2022-06-27t18:45:00.000,,,,ams,eham,2,8,d18,2022-06-27t19:40:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,35.0,2022-06-28t17:05:00.000,2022-06-28t17:40:00.000,,,,ams,eham,2,10,a08,2022-06-28t19:40:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,24.0,2022-06-29t17:05:00.000,2022-06-29t17:20:00.000,2022-06-29t17:29:00.000,2022-06-29t17:29:00.000,2022-06-29t17:29:00.000,ams,eham,2,10,d25,2022-06-29t19:40:00.000,2022-06-29t19:40:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,26.0,2022-06-30t17:05:00.000,2022-06-30t17:10:00.000,2022-06-30t17:30:00.000,2022-06-30t17:30:00.000,2022-06-30t17:30:00.000,ams,eham,2,10,d25,2022-06-30t19:40:00.000,2022-06-30t19:40:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,6,29.0,2022-07-01t17:05:00.000,2022-07-01t17:15:00.000,2022-07-01t17:34:00.000,2022-07-01t17:34:00.000,2022-07-01t17:34:00.000,ams,eham,2,11,a08,2022-07-01t19:40:00.000,2022-07-01t19:42:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,2.0
departure,active,bhd,egac,,11.0,2022-07-02t17:15:00.000,2022-07-02t17:26:00.000,,,,ams,eham,2,9,a08,2022-07-02t19:50:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,21.0,2022-07-03t17:10:00.000,2022-07-03t17:24:00.000,2022-07-03t17:30:00.000,2022-07-03t17:30:00.000,2022-07-03t17:30:00.000,ams,eham,2,12,a08,2022-07-03t19:45:00.000,2022-07-03t19:38:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,12.0,2022-07-04t17:20:00.000,2022-07-04t17:20:00.000,2022-07-04t17:31:00.000,2022-07-04t17:31:00.000,2022-07-04t17:31:00.000,ams,eham,2,12,d24,2022-07-04t19:55:00.000,2022-07-04t19:40:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,,15.0,2022-07-05t17:20:00.000,2022-07-05t17:35:00.000,,,,ams,eham,2,8,a08,2022-07-05t19:55:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,8,,2022-07-06t17:20:00.000,2022-07-06t17:20:00.000,,,,ams,eham,,12,a08,2022-07-06t19:55:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,28.0,2022-07-07t17:20:00.000,2022-07-07t17:30:00.000,2022-07-07t17:48:00.000,2022-07-07t17:48:00.000,2022-07-07t17:48:00.000,ams,eham,2,13,d23,2022-07-07t19:55:00.000,2022-07-07t19:55:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,25.0,2022-07-08t17:20:00.000,2022-07-08t17:43:00.000,2022-07-08t17:44:00.000,2022-07-08t17:44:00.000,2022-07-08t17:44:00.000,ams,eham,2,12,d27,2022-07-08t19:55:00.000,2022-07-08t19:50:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,32.0,2022-07-09t17:10:00.000,2022-07-09t17:28:00.000,2022-07-09t17:41:00.000,2022-07-09t17:41:00.000,2022-07-09t17:41:00.000,ams,eham,2,10,a08,2022-07-09t19:45:00.000,2022-07-09t19:46:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,2.0
departure,active,bhd,egac,7,30.0,2022-07-10t17:10:00.000,2022-07-10t17:10:00.000,2022-07-10t17:39:00.000,2022-07-10t17:39:00.000,2022-07-10t17:39:00.000,ams,eham,2,10,d27,2022-07-10t19:45:00.000,2022-07-10t19:36:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,21.0,2022-07-11t17:20:00.000,2022-07-11t17:25:00.000,2022-07-11t17:41:00.000,2022-07-11t17:41:00.000,2022-07-11t17:41:00.000,ams,eham,2,11,d24,2022-07-11t19:55:00.000,2022-07-11t19:46:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,5.0,2022-07-12t17:20:00.000,2022-07-12t17:25:00.000,,,,ams,eham,2,11,a08,2022-07-12t19:55:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,6,29.0,2022-07-13t17:20:00.000,2022-07-13t17:49:00.000,,,,ams,eham,2,13,a08,2022-07-13t19:55:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,10.0,2022-07-14t17:20:00.000,2022-07-14t17:30:00.000,,,,ams,eham,2,12,d29,2022-07-14t19:55:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,29.0,2022-07-17t17:10:00.000,2022-07-17t17:15:00.000,2022-07-17t17:39:00.000,2022-07-17t17:39:00.000,2022-07-17t17:39:00.000,ams,eham,2,11,a08,2022-07-17t19:45:00.000,2022-07-17t19:42:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,18.0,2022-07-18t17:10:00.000,2022-07-18t17:10:00.000,2022-07-18t17:27:00.000,2022-07-18t17:27:00.000,2022-07-18t17:27:00.000,ams,eham,,9,d29,2022-07-18t19:45:00.000,2022-07-18t19:36:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,21.0,2022-07-19t17:10:00.000,2022-07-19t17:25:00.000,2022-07-19t17:31:00.000,2022-07-19t17:31:00.000,2022-07-19t17:31:00.000,ams,eham,2,9,a08,2022-07-19t19:45:00.000,2022-07-19t19:38:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,11.0,2022-07-20t17:10:00.000,2022-07-20t17:12:00.000,2022-07-20t17:20:00.000,2022-07-20t17:20:00.000,2022-07-20t17:20:00.000,ams,eham,2,12,a08,2022-07-20t19:45:00.000,2022-07-20t19:27:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,29.0,2022-07-21t17:10:00.000,2022-07-21t17:18:00.000,2022-07-21t17:38:00.000,2022-07-21t17:38:00.000,2022-07-21t17:38:00.000,ams,eham,,10,a08,2022-07-21t19:45:00.000,2022-07-21t19:44:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,,,2022-07-22t17:10:00.000,,,,,ams,eham,,,,2022-07-22t19:45:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,,90.0,2022-07-23t16:10:00.000,2022-07-23t17:40:00.000,,,,ams,eham,,10,d23,2022-07-23t18:45:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,45.0,2022-07-25t17:10:00.000,2022-07-25t17:40:00.000,2022-07-25t17:54:00.000,2022-07-25t17:54:00.000,2022-07-25t17:54:00.000,ams,eham,2,8,a08,2022-07-25t19:45:00.000,2022-07-25t20:01:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,17.0
departure,active,bhd,egac,8,10.0,2022-07-26t17:10:00.000,2022-07-26t17:10:00.000,2022-07-26t17:20:00.000,2022-07-26t17:20:00.000,2022-07-26t17:20:00.000,ams,eham,2,9,a08,2022-07-26t19:45:00.000,2022-07-26t19:35:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,17.0,2022-07-27t17:10:00.000,2022-07-27t17:24:00.000,2022-07-27t17:26:00.000,2022-07-27t17:26:00.000,2022-07-27t17:26:00.000,ams,eham,2,12,d31,2022-07-27t19:45:00.000,2022-07-27t19:33:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,16.0,2022-07-28t17:10:00.000,2022-07-28t17:17:00.000,2022-07-28t17:25:00.000,2022-07-28t17:25:00.000,2022-07-28t17:25:00.000,ams,eham,2,13,d23,2022-07-28t19:45:00.000,2022-07-28t19:31:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,37.0,2022-07-30t16:10:00.000,2022-07-30t16:35:00.000,2022-07-30t16:47:00.000,2022-07-30t16:47:00.000,2022-07-30t16:47:00.000,ams,eham,2,13,a08,2022-07-30t18:45:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,29.0,2022-07-31t17:10:00.000,2022-07-31t17:30:00.000,2022-07-31t17:39:00.000,2022-07-31t17:39:00.000,2022-07-31t17:39:00.000,ams,eham,,9,d23,2022-07-31t19:45:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,6,29.0,2022-07-01t17:05:00.000,2022-07-01t17:15:00.000,2022-07-01t17:34:00.000,2022-07-01t17:34:00.000,2022-07-01t17:34:00.000,ams,eham,2,11,a08,2022-07-01t19:40:00.000,2022-07-01t19:42:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,2.0
departure,active,bhd,egac,,11.0,2022-07-02t17:15:00.000,2022-07-02t17:26:00.000,,,,ams,eham,2,9,a08,2022-07-02t19:50:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,21.0,2022-07-03t17:10:00.000,2022-07-03t17:24:00.000,2022-07-03t17:30:00.000,2022-07-03t17:30:00.000,2022-07-03t17:30:00.000,ams,eham,2,12,a08,2022-07-03t19:45:00.000,2022-07-03t19:38:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,12.0,2022-07-04t17:20:00.000,2022-07-04t17:20:00.000,2022-07-04t17:31:00.000,2022-07-04t17:31:00.000,2022-07-04t17:31:00.000,ams,eham,2,12,d24,2022-07-04t19:55:00.000,2022-07-04t19:40:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,,15.0,2022-07-05t17:20:00.000,2022-07-05t17:35:00.000,,,,ams,eham,2,8,a08,2022-07-05t19:55:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,8,,2022-07-06t17:20:00.000,2022-07-06t17:20:00.000,,,,ams,eham,,12,a08,2022-07-06t19:55:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,28.0,2022-07-07t17:20:00.000,2022-07-07t17:30:00.000,2022-07-07t17:48:00.000,2022-07-07t17:48:00.000,2022-07-07t17:48:00.000,ams,eham,2,13,d23,2022-07-07t19:55:00.000,2022-07-07t19:55:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,25.0,2022-07-08t17:20:00.000,2022-07-08t17:43:00.000,2022-07-08t17:44:00.000,2022-07-08t17:44:00.000,2022-07-08t17:44:00.000,ams,eham,2,12,d27,2022-07-08t19:55:00.000,2022-07-08t19:50:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,32.0,2022-07-09t17:10:00.000,2022-07-09t17:28:00.000,2022-07-09t17:41:00.000,2022-07-09t17:41:00.000,2022-07-09t17:41:00.000,ams,eham,2,10,a08,2022-07-09t19:45:00.000,2022-07-09t19:46:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,2.0
departure,active,bhd,egac,7,30.0,2022-07-10t17:10:00.000,2022-07-10t17:10:00.000,2022-07-10t17:39:00.000,2022-07-10t17:39:00.000,2022-07-10t17:39:00.000,ams,eham,2,10,d27,2022-07-10t19:45:00.000,2022-07-10t19:36:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,21.0,2022-07-11t17:20:00.000,2022-07-11t17:25:00.000,2022-07-11t17:41:00.000,2022-07-11t17:41:00.000,2022-07-11t17:41:00.000,ams,eham,2,11,d24,2022-07-11t19:55:00.000,2022-07-11t19:46:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,5.0,2022-07-12t17:20:00.000,2022-07-12t17:25:00.000,,,,ams,eham,2,11,a08,2022-07-12t19:55:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,6,29.0,2022-07-13t17:20:00.000,2022-07-13t17:49:00.000,,,,ams,eham,2,13,a08,2022-07-13t19:55:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,10.0,2022-07-14t17:20:00.000,2022-07-14t17:30:00.000,,,,ams,eham,2,12,d29,2022-07-14t19:55:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,29.0,2022-07-17t17:10:00.000,2022-07-17t17:15:00.000,2022-07-17t17:39:00.000,2022-07-17t17:39:00.000,2022-07-17t17:39:00.000,ams,eham,2,11,a08,2022-07-17t19:45:00.000,2022-07-17t19:42:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,18.0,2022-07-18t17:10:00.000,2022-07-18t17:10:00.000,2022-07-18t17:27:00.000,2022-07-18t17:27:00.000,2022-07-18t17:27:00.000,ams,eham,,9,d29,2022-07-18t19:45:00.000,2022-07-18t19:36:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,21.0,2022-07-19t17:10:00.000,2022-07-19t17:25:00.000,2022-07-19t17:31:00.000,2022-07-19t17:31:00.000,2022-07-19t17:31:00.000,ams,eham,2,9,a08,2022-07-19t19:45:00.000,2022-07-19t19:38:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,11.0,2022-07-20t17:10:00.000,2022-07-20t17:12:00.000,2022-07-20t17:20:00.000,2022-07-20t17:20:00.000,2022-07-20t17:20:00.000,ams,eham,2,12,a08,2022-07-20t19:45:00.000,2022-07-20t19:27:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,29.0,2022-07-21t17:10:00.000,2022-07-21t17:18:00.000,2022-07-21t17:38:00.000,2022-07-21t17:38:00.000,2022-07-21t17:38:00.000,ams,eham,,10,a08,2022-07-21t19:45:00.000,2022-07-21t19:44:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,,,2022-07-22t17:10:00.000,,,,,ams,eham,,,,2022-07-22t19:45:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,,90.0,2022-07-23t16:10:00.000,2022-07-23t17:40:00.000,,,,ams,eham,,10,d23,2022-07-23t18:45:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,45.0,2022-07-25t17:10:00.000,2022-07-25t17:40:00.000,2022-07-25t17:54:00.000,2022-07-25t17:54:00.000,2022-07-25t17:54:00.000,ams,eham,2,8,a08,2022-07-25t19:45:00.000,2022-07-25t20:01:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,17.0
departure,active,bhd,egac,8,10.0,2022-07-26t17:10:00.000,2022-07-26t17:10:00.000,2022-07-26t17:20:00.000,2022-07-26t17:20:00.000,2022-07-26t17:20:00.000,ams,eham,2,9,a08,2022-07-26t19:45:00.000,2022-07-26t19:35:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,17.0,2022-07-27t17:10:00.000,2022-07-27t17:24:00.000,2022-07-27t17:26:00.000,2022-07-27t17:26:00.000,2022-07-27t17:26:00.000,ams,eham,2,12,d31,2022-07-27t19:45:00.000,2022-07-27t19:33:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,16.0,2022-07-28t17:10:00.000,2022-07-28t17:17:00.000,2022-07-28t17:25:00.000,2022-07-28t17:25:00.000,2022-07-28t17:25:00.000,ams,eham,2,13,d23,2022-07-28t19:45:00.000,2022-07-28t19:31:00.000,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,37.0,2022-07-30t16:10:00.000,2022-07-30t16:35:00.000,2022-07-30t16:47:00.000,2022-07-30t16:47:00.000,2022-07-30t16:47:00.000,ams,eham,2,13,a08,2022-07-30t18:45:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,7,29.0,2022-07-31t17:10:00.000,2022-07-31t17:30:00.000,2022-07-31t17:39:00.000,2022-07-31t17:39:00.000,2022-07-31t17:39:00.000,ams,eham,,9,d23,2022-07-31t19:45:00.000,,virgin atlantic,vs,vir,6855,vs6855,vir6855,klm,kl,klm,948,kl948,klm948,
departure,active,bhd,egac,,45.0,2022-08-01t17:10:00.000,2022-08-01t17:55:00.000,,,,ams,eham,,8,a08,2022-08-01t19:45:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,18.0,2022-08-02t17:10:00.000,2022-08-02t17:20:00.000,2022-08-02t17:27:00.000,2022-08-02t17:27:00.000,2022-08-02t17:27:00.000,ams,eham,,15,d29,2022-08-02t19:45:00.000,2022-08-02t19:33:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,18.0,2022-08-03t17:10:00.000,2022-08-03t17:10:00.000,2022-08-03t17:27:00.000,2022-08-03t17:27:00.000,2022-08-03t17:27:00.000,ams,eham,,11,a08,2022-08-03t19:45:00.000,2022-08-03t19:31:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,7,36.0,2022-08-04t17:10:00.000,2022-08-04t17:30:00.000,2022-08-04t17:45:00.000,2022-08-04t17:45:00.000,2022-08-04t17:45:00.000,ams,eham,,11,a08,2022-08-04t19:45:00.000,2022-08-04t19:53:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,8.0
departure,active,bhd,egac,7,2.0,2022-08-05t17:10:00.000,2022-08-05t17:10:00.000,2022-08-05t17:11:00.000,2022-08-05t17:11:00.000,2022-08-05t17:11:00.000,ams,eham,2,11,a08,2022-08-05t19:45:00.000,2022-08-05t19:16:00.000,klm,kl,klm,948,kl948,klm948,,,,,,,
departure,active,bhd,egac,,110.0,2022-08-07t17:10:00.000,2022-08-07t19:00:00.000,,,,ams,eham,2,12,a08,2022-08-07t19:45:00.000,,klm,kl,klm,948,kl948,klm948,,,,,,,
