type,status,departure.iataCode,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.baggage,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.delay,arrival.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,departure.gate
departure,active,ema,egnx,15.0,2022-04-24t15:00:00.000,2022-04-24t15:00:00.000,2022-04-24t15:15:00.000,2022-04-24t15:15:00.000,2022-04-24t15:15:00.000,fue,gcfv,5,2022-04-24t19:15:00.000,2022-04-24t19:20:00.000,ryanair,fr,ryr,3701,fr3701,ryr3701,,6.0,,,,,
departure,active,ema,egnx,17.0,2022-04-24t15:30:00.000,2022-04-24t15:30:00.000,2022-04-24t15:46:00.000,2022-04-24t15:46:00.000,2022-04-24t15:46:00.000,rho,lgrp,,2022-04-24t21:35:00.000,2022-04-24t21:16:00.000,ryanair,fr,ryr,3852,fr3852,ryr3852,,,,,,,2
departure,active,ema,egnx,,2022-04-24t16:45:00.000,2022-04-24t16:45:00.000,,,,fao,lpfr,,2022-04-24t19:40:00.000,,ryanair,fr,ryr,1766,fr1766,ryr1766,,,,,,,
departure,active,ema,egnx,,2022-04-24t17:05:00.000,2022-04-24t17:05:00.000,2022-04-24t17:02:00.000,2022-04-24t17:02:00.000,2022-04-24t17:02:00.000,pmi,lepa,5,2022-04-24t20:30:00.000,2022-04-24t20:08:00.000,ryanair,fr,ryr,6601,fr6601,ryr6601,,,,,,,
departure,active,ema,egnx,5.0,2022-04-24t17:35:00.000,2022-04-24t17:40:00.000,,,,agp,lemg,,2022-04-24t21:25:00.000,,ryanair,fr,ryr,4468,fr4468,ryr4468,,,,,,,
departure,active,ema,egnx,9.0,2022-04-24t17:55:00.000,2022-04-24t17:55:00.000,2022-04-24t18:04:00.000,2022-04-24t18:04:00.000,2022-04-24t18:04:00.000,alc,leal,7b,2022-04-24t21:30:00.000,2022-04-24t21:22:00.000,ryanair,fr,ryr,9185,fr9185,ryr9185,,,,,,,
departure,active,ema,egnx,,2022-04-24t22:35:00.000,2022-04-24t22:25:00.000,,,,dub,eidw,5,2022-04-24t23:35:00.000,,ryanair,fr,ryr,537,fr537,ryr537,1,,107,,,,
departure,active,ema,egnx,7.0,2022-04-25t06:10:00.000,2022-04-25t06:10:00.000,2022-04-25t06:16:00.000,2022-04-25t06:16:00.000,2022-04-25t06:16:00.000,alc,leal,5a,2022-04-25t09:45:00.000,2022-04-25t09:36:00.000,ryanair,fr,ryr,9085,fr9085,ryr9085,,,,,,,
departure,active,ema,egnx,,2022-04-25t06:40:00.000,2022-04-25t06:40:00.000,,,,dub,eidw,2,2022-04-25t07:40:00.000,,ryanair,fr,ryr,535,fr535,ryr535,1,,109,,,,
departure,active,ema,egnx,,2022-04-25t06:45:00.000,2022-04-25t06:45:00.000,,,,rmu,lemi,,2022-04-25t10:30:00.000,,ryanair,fr,ryr,470,fr470,ryr470,,,,,,,
departure,active,ema,egnx,,2022-04-25t06:45:00.000,2022-04-25t06:45:00.000,,,,agp,lemg,,2022-04-25t10:35:00.000,,ryanair,fr,ryr,4468,fr4468,ryr4468,,,,,,,
departure,active,ema,egnx,,2022-04-25t07:00:00.000,2022-04-25t07:00:00.000,,,,fao,lpfr,,2022-04-25t09:55:00.000,,ryanair,fr,ryr,1956,fr1956,ryr1956,,,,,,,
departure,active,ema,egnx,,2022-04-25t07:40:00.000,2022-04-25t07:40:00.000,,,,bgy,lime,,2022-04-25t10:40:00.000,,ryanair,fr,ryr,1702,fr1702,ryr1702,,,,,,,
departure,active,ema,egnx,,2022-04-25t07:55:00.000,2022-04-25t07:55:00.000,,,,pmi,lepa,06,2022-04-25t11:20:00.000,,ryanair,fr,ryr,6031,fr6031,ryr6031,,,,,,,
departure,active,ema,egnx,16.0,2022-04-25t09:35:00.000,2022-04-25t09:35:00.000,2022-04-25t09:50:00.000,2022-04-25t09:50:00.000,2022-04-25t09:50:00.000,bcn,lebl,44,2022-04-25t12:50:00.000,2022-04-25t12:42:00.000,ryanair,fr,ryr,9388,fr9388,ryr9388,2,,,,,,
departure,active,ema,egnx,,2022-04-25t12:50:00.000,2022-04-25t12:50:00.000,,,,tsf,liph,,2022-04-25t16:00:00.000,,ryanair,fr,ryr,6571,fr6571,ryr6571,,,,,,,
departure,active,ema,egnx,,2022-04-25t13:25:00.000,2022-04-25t13:15:00.000,,,,noc,eikn,,2022-04-25t14:35:00.000,,ryanair,fr,ryr,1742,fr1742,ryr1742,,,,,,,
departure,active,ema,egnx,11.0,2022-04-25t13:40:00.000,2022-04-25t13:30:00.000,2022-04-25t13:51:00.000,2022-04-25t13:51:00.000,2022-04-25t13:51:00.000,alc,leal,5b,2022-04-25t17:15:00.000,2022-04-25t17:13:00.000,ryanair,fr,ryr,9285,fr9285,ryr9285,,,,,,,
departure,active,ema,egnx,6.0,2022-04-25t13:55:00.000,2022-04-25t13:45:00.000,2022-04-25t14:00:00.000,2022-04-25t14:00:00.000,2022-04-25t14:00:00.000,bud,lhbp,,2022-04-25t17:25:00.000,2022-04-25t17:10:00.000,ryanair,fr,ryr,221,fr221,ryr221,2b,,,,,,
departure,active,ema,egnx,4.0,2022-04-25t14:05:00.000,2022-04-25t13:55:00.000,2022-04-25t14:09:00.000,2022-04-25t14:09:00.000,2022-04-25t14:09:00.000,tfs,gcts,a6,2022-04-25t18:35:00.000,2022-04-25t18:21:00.000,ryanair,fr,ryr,3152,fr3152,ryr3152,,,,,,,
departure,active,ema,egnx,,2022-04-25t15:50:00.000,2022-04-25t15:40:00.000,,,,fao,lpfr,,2022-04-25t18:45:00.000,,ryanair,fr,ryr,1766,fr1766,ryr1766,,,,,,,
departure,active,ema,egnx,,2022-04-25t16:40:00.000,2022-04-25t16:40:00.000,,,,pmi,lepa,6,2022-04-25t20:05:00.000,,ryanair,fr,ryr,6601,fr6601,ryr6601,,,,,,,
departure,active,ema,egnx,6.0,2022-04-25t18:10:00.000,2022-04-25t18:00:00.000,2022-04-25t18:15:00.000,2022-04-25t18:15:00.000,2022-04-25t18:15:00.000,reu,lers,1,2022-04-25t21:20:00.000,2022-04-25t21:09:00.000,ryanair,fr,ryr,1073,fr1073,ryr1073,t1,,,,,,
departure,active,ema,egnx,5.0,2022-04-25t19:55:00.000,2022-04-25t19:45:00.000,2022-04-25t19:59:00.000,2022-04-25t19:59:00.000,2022-04-25t19:59:00.000,dub,eidw,4,2022-04-25t20:55:00.000,2022-04-25t20:39:00.000,ryanair,fr,ryr,537,fr537,ryr537,1,,109,,,,
departure,active,ema,egnx,,2022-04-26t06:40:00.000,2022-04-26t06:40:00.000,,,,dub,eidw,3,2022-04-26t07:40:00.000,,ryanair,fr,ryr,535,fr535,ryr535,1,,107,,,,
departure,active,ema,egnx,,2022-04-26t07:05:00.000,2022-04-26t07:05:00.000,,,,pmi,lepa,02,2022-04-26t10:30:00.000,,ryanair,fr,ryr,6031,fr6031,ryr6031,,,,,,,
departure,active,ema,egnx,,2022-04-26t07:10:00.000,2022-04-26t07:10:00.000,,,,ace,gcrr,4,2022-04-26t11:20:00.000,,ryanair,fr,ryr,3172,fr3172,ryr3172,1,,,,,,
departure,active,ema,egnx,3.0,2022-04-26t07:30:00.000,2022-04-26t07:30:00.000,2022-04-26t07:33:00.000,2022-04-26t07:33:00.000,2022-04-26t07:33:00.000,fao,lpfr,,2022-04-26t10:25:00.000,2022-04-26t10:04:00.000,ryanair,fr,ryr,1956,fr1956,ryr1956,,,,,,,
departure,active,ema,egnx,2.0,2022-04-26t07:50:00.000,2022-04-26t07:50:00.000,2022-04-26t07:52:00.000,2022-04-26t07:52:00.000,2022-04-26t07:52:00.000,agp,lemg,,2022-04-26t11:40:00.000,2022-04-26t11:23:00.000,ryanair,fr,ryr,4468,fr4468,ryr4468,,,,,,,
departure,active,ema,egnx,,2022-04-26t08:15:00.000,2022-04-26t08:15:00.000,,,,wro,epwr,a,2022-04-26t11:20:00.000,,ryanair,fr,ryr,1646,fr1646,ryr1646,,,,,,,
departure,active,ema,egnx,,2022-04-26t08:35:00.000,2022-04-26t08:35:00.000,,,,alc,leal,2a,2022-04-26t12:10:00.000,,ryanair,fr,ryr,9085,fr9085,ryr9085,,,,,,,
departure,active,ema,egnx,,2022-04-26t09:35:00.000,2022-04-26t09:35:00.000,,,,bcn,lebl,42,2022-04-26t12:50:00.000,,ryanair,fr,ryr,9388,fr9388,ryr9388,2,,,,,,
departure,active,ema,egnx,1.0,2022-04-26t13:35:00.000,2022-04-26t13:25:00.000,2022-04-26t13:35:00.000,2022-04-26t13:35:00.000,2022-04-26t13:35:00.000,bgy,lime,,2022-04-26t16:35:00.000,2022-04-26t16:17:00.000,ryanair,fr,ryr,1702,fr1702,ryr1702,,,,,,,
departure,active,ema,egnx,,2022-04-26t14:30:00.000,2022-04-26t14:20:00.000,2022-04-26t14:29:00.000,2022-04-26t14:29:00.000,2022-04-26t14:29:00.000,tfs,gcts,a1,2022-04-26t19:00:00.000,2022-04-26t18:40:00.000,ryanair,fr,ryr,3152,fr3152,ryr3152,,,,,,,
departure,active,ema,egnx,2.0,2022-04-26t15:15:00.000,2022-04-26t15:05:00.000,2022-04-26t15:17:00.000,2022-04-26t15:17:00.000,2022-04-26t15:17:00.000,rmu,lemi,,2022-04-26t19:00:00.000,2022-04-26t18:40:00.000,ryanair,fr,ryr,470,fr470,ryr470,,,,,,,
departure,active,ema,egnx,,2022-04-26t16:50:00.000,2022-04-26t16:40:00.000,,,,vlc,levc,10,2022-04-26t20:15:00.000,,ryanair,fr,ryr,1756,fr1756,ryr1756,1,,,,,,
departure,active,ema,egnx,,2022-04-26t17:05:00.000,2022-04-26t16:55:00.000,2022-04-26t17:03:00.000,2022-04-26t17:03:00.000,2022-04-26t17:03:00.000,agp,lemg,,2022-04-26t20:55:00.000,2022-04-26t20:37:00.000,ryanair,fr,ryr,4458,fr4458,ryr4458,,,,,,,
departure,active,ema,egnx,,2022-04-26t17:45:00.000,2022-04-26t17:45:00.000,2022-04-26t17:43:00.000,2022-04-26t17:43:00.000,2022-04-26t17:43:00.000,alc,leal,7b,2022-04-26t21:20:00.000,2022-04-26t21:03:00.000,ryanair,fr,ryr,9185,fr9185,ryr9185,,,,,,,
departure,active,ema,egnx,,2022-04-26t18:40:00.000,2022-04-26t18:30:00.000,,,,lig,lfbl,,2022-04-26t21:15:00.000,,ryanair,fr,ryr,1632,fr1632,ryr1632,,,,,,,
departure,active,ema,egnx,13.0,2022-04-26t20:30:00.000,2022-04-26t20:20:00.000,2022-04-26t20:42:00.000,2022-04-26t20:42:00.000,2022-04-26t20:42:00.000,pmi,lepa,06,2022-04-26t23:55:00.000,2022-04-26t23:49:00.000,ryanair,fr,ryr,6601,fr6601,ryr6601,,,,,,,
departure,active,ema,egnx,,2022-04-27t06:35:00.000,2022-04-27t06:35:00.000,,,,chq,lgsa,,2022-04-27t12:30:00.000,,ryanair,fr,ryr,3856,fr3856,ryr3856,,,,,,,
departure,active,ema,egnx,,2022-04-27t06:45:00.000,2022-04-27t06:45:00.000,,,,bcn,lebl,40,2022-04-27t10:00:00.000,,ryanair,fr,ryr,9388,fr9388,ryr9388,2,,,,,,
departure,active,ema,egnx,,2022-04-27t06:45:00.000,2022-04-27t06:45:00.000,,,,agp,lemg,,2022-04-27t10:35:00.000,,ryanair,fr,ryr,4468,fr4468,ryr4468,,,,,,,
departure,active,ema,egnx,,2022-04-27t07:05:00.000,2022-04-27t07:05:00.000,,,,alc,leal,6b,2022-04-27t10:40:00.000,,ryanair,fr,ryr,9085,fr9085,ryr9085,,,,,,,
departure,active,ema,egnx,,2022-04-27t07:15:00.000,2022-04-27t07:15:00.000,,,,tsf,liph,,2022-04-27t10:25:00.000,,ryanair,fr,ryr,6571,fr6571,ryr6571,,,,,,,
departure,active,ema,egnx,,2022-04-27t07:20:00.000,2022-04-27t07:20:00.000,,,,pmi,lepa,6,2022-04-27t10:45:00.000,,ryanair,fr,ryr,6031,fr6031,ryr6031,,,,,,,
departure,active,ema,egnx,16.0,2022-04-27t12:35:00.000,2022-04-27t12:35:00.000,2022-04-27t12:51:00.000,2022-04-27t12:51:00.000,2022-04-27t12:51:00.000,dub,eidw,2,2022-04-27t13:35:00.000,2022-04-27t13:37:00.000,ryanair,fr,ryr,535,fr535,ryr535,1,2.0,108,,,,19
departure,active,ema,egnx,2.0,2022-04-27t13:25:00.000,2022-04-27t13:25:00.000,2022-04-27t13:27:00.000,2022-04-27t13:27:00.000,2022-04-27t13:27:00.000,fao,lpfr,,2022-04-27t16:20:00.000,2022-04-27t16:02:00.000,ryanair,fr,ryr,1956,fr1956,ryr1956,,,,,,,18
departure,active,ema,egnx,16.0,2022-04-27t13:35:00.000,2022-04-27t13:35:00.000,2022-04-27t13:50:00.000,2022-04-27t13:50:00.000,2022-04-27t13:50:00.000,noc,eikn,,2022-04-27t14:45:00.000,2022-04-27t14:45:00.000,ryanair,fr,ryr,1742,fr1742,ryr1742,,1.0,,,,,
departure,active,ema,egnx,5.0,2022-04-27t13:40:00.000,2022-04-27t13:40:00.000,2022-04-27t13:45:00.000,2022-04-27t13:45:00.000,2022-04-27t13:45:00.000,rho,lgrp,,2022-04-27t19:45:00.000,2022-04-27t19:32:00.000,ryanair,fr,ryr,3852,fr3852,ryr3852,,,,,,,
departure,active,ema,egnx,4.0,2022-04-27t14:05:00.000,2022-04-27t14:05:00.000,2022-04-27t14:08:00.000,2022-04-27t14:08:00.000,2022-04-27t14:08:00.000,tfs,gcts,a2,2022-04-27t18:35:00.000,2022-04-27t18:21:00.000,ryanair,fr,ryr,3152,fr3152,ryr3152,,,,,,,
departure,active,ema,egnx,,2022-04-27t15:50:00.000,2022-04-27t15:50:00.000,,,,fao,lpfr,,2022-04-27t18:45:00.000,,ryanair,fr,ryr,1766,fr1766,ryr1766,,,,,,,
departure,active,ema,egnx,3.0,2022-04-27t17:50:00.000,2022-04-27t17:40:00.000,2022-04-27t17:53:00.000,2022-04-27t17:53:00.000,2022-04-27t17:53:00.000,alc,leal,6b,2022-04-27t21:25:00.000,2022-04-27t21:09:00.000,ryanair,fr,ryr,9185,fr9185,ryr9185,,,,,,,
departure,active,ema,egnx,,2022-04-27t20:25:00.000,2022-04-27t20:15:00.000,2022-04-27t20:20:00.000,2022-04-27t20:20:00.000,2022-04-27t20:20:00.000,pmi,lepa,2,2022-04-27t23:50:00.000,2022-04-27t23:28:00.000,ryanair,fr,ryr,6601,fr6601,ryr6601,,,,,,,
departure,active,ema,egnx,,2022-04-28t06:40:00.000,2022-04-28t06:40:00.000,,,,dub,eidw,2,2022-04-28t07:40:00.000,,ryanair,fr,ryr,535,fr535,ryr535,1,,104,,,,
departure,active,ema,egnx,,2022-04-28t06:45:00.000,2022-04-28t06:45:00.000,,,,agp,lemg,,2022-04-28t10:35:00.000,,ryanair,fr,ryr,4468,fr4468,ryr4468,,,,,,,
departure,active,ema,egnx,,2022-04-28t07:00:00.000,2022-04-28t07:00:00.000,,,,fao,lpfr,,2022-04-28t09:55:00.000,,ryanair,fr,ryr,1956,fr1956,ryr1956,,,,,,,
departure,active,ema,egnx,,2022-04-28t07:05:00.000,2022-04-28t07:05:00.000,,,,pmi,lepa,6,2022-04-28t10:30:00.000,,ryanair,fr,ryr,6031,fr6031,ryr6031,,,,,,,
departure,active,ema,egnx,,2022-04-28t07:10:00.000,2022-04-28t07:10:00.000,,,,ace,gcrr,4,2022-04-28t11:20:00.000,,ryanair,fr,ryr,3172,fr3172,ryr3172,1,,,,,,
departure,active,ema,egnx,,2022-04-28t07:25:00.000,2022-04-28t07:25:00.000,,,,bgy,lime,,2022-04-28t10:25:00.000,,ryanair,fr,ryr,1702,fr1702,ryr1702,,,,,,,
departure,active,ema,egnx,25.0,2022-04-28t09:30:00.000,2022-04-28t09:30:00.000,2022-04-28t09:54:00.000,2022-04-28t09:54:00.000,2022-04-28t09:54:00.000,alc,leal,5b,2022-04-28t13:05:00.000,2022-04-28t13:14:00.000,ryanair,fr,ryr,9085,fr9085,ryr9085,,9.0,,,,,
departure,active,ema,egnx,,2022-04-28t10:20:00.000,2022-04-28t10:20:00.000,,,,cfu,lgkr,,2022-04-28t15:35:00.000,,ryanair,fr,ryr,3854,fr3854,ryr3854,,,,,,,
departure,active,ema,egnx,2.0,2022-04-28t14:05:00.000,2022-04-28t14:05:00.000,2022-04-28t14:06:00.000,2022-04-28t14:06:00.000,2022-04-28t14:06:00.000,tfs,gcts,a2,2022-04-28t18:35:00.000,2022-04-28t18:18:00.000,ryanair,fr,ryr,3152,fr3152,ryr3152,,,,,,,
departure,active,ema,egnx,,2022-04-28t16:10:00.000,2022-04-28t16:00:00.000,,,,fao,lpfr,,2022-04-28t19:05:00.000,,ryanair,fr,ryr,1766,fr1766,ryr1766,,,,,,,
departure,active,ema,egnx,9.0,2022-04-28t16:50:00.000,2022-04-28t16:40:00.000,2022-04-28t16:59:00.000,2022-04-28t16:59:00.000,2022-04-28t16:59:00.000,agp,lemg,,2022-04-28t20:40:00.000,2022-04-28t20:33:00.000,ryanair,fr,ryr,4458,fr4458,ryr4458,,,,,,,
departure,active,ema,egnx,21.0,2022-04-28t17:05:00.000,2022-04-28t16:55:00.000,2022-04-28t17:26:00.000,2022-04-28t17:26:00.000,2022-04-28t17:26:00.000,bcn,lebl,45,2022-04-28t20:20:00.000,2022-04-28t20:18:00.000,ryanair,fr,ryr,9388,fr9388,ryr9388,2,,,,,,
departure,active,ema,egnx,15.0,2022-04-28t18:10:00.000,2022-04-28t18:10:00.000,2022-04-28t18:24:00.000,2022-04-28t18:24:00.000,2022-04-28t18:24:00.000,alc,leal,5b,2022-04-28t21:45:00.000,2022-04-28t21:41:00.000,ryanair,fr,ryr,9185,fr9185,ryr9185,,,,,,,
departure,active,ema,egnx,10.0,2022-04-28t18:20:00.000,2022-04-28t18:20:00.000,2022-04-28t18:29:00.000,2022-04-28t18:29:00.000,2022-04-28t18:29:00.000,pmi,lepa,5,2022-04-28t21:45:00.000,2022-04-28t21:37:00.000,ryanair,fr,ryr,6601,fr6601,ryr6601,,,,,,,
departure,active,ema,egnx,,2022-04-28t18:35:00.000,2022-04-28t18:35:00.000,,,,krk,epkk,,2022-04-28t21:55:00.000,,ryanair,fr,ryr,1724,fr1724,ryr1724,t,,,,,,
departure,active,ema,egnx,,2022-04-29t06:05:00.000,2022-04-29t06:05:00.000,,,,alc,leal,6b,2022-04-29t09:40:00.000,,ryanair,fr,ryr,9085,fr9085,ryr9085,,,,,,,
departure,active,ema,egnx,,2022-04-29t06:10:00.000,2022-04-29t06:10:00.000,,,,rmu,lemi,,2022-04-29t09:55:00.000,,ryanair,fr,ryr,470,fr470,ryr470,,,,,,,
departure,active,ema,egnx,,2022-04-29t06:40:00.000,2022-04-29t06:40:00.000,,,,dub,eidw,4,2022-04-29t07:40:00.000,,ryanair,fr,ryr,535,fr535,ryr535,1,,112,,,,
departure,active,ema,egnx,,2022-04-29t06:50:00.000,2022-04-29t06:50:00.000,,,,reu,lers,1,2022-04-29t10:00:00.000,,ryanair,fr,ryr,1073,fr1073,ryr1073,t1,,,,,,
departure,active,ema,egnx,,2022-04-29t06:55:00.000,2022-04-29t06:55:00.000,,,,agp,lemg,,2022-04-29t10:45:00.000,,ryanair,fr,ryr,4458,fr4458,ryr4458,,,,,,,
departure,active,ema,egnx,,2022-04-29t07:00:00.000,2022-04-29t07:00:00.000,,,,fao,lpfr,,2022-04-29t09:55:00.000,,ryanair,fr,ryr,1956,fr1956,ryr1956,,,,,,,
departure,active,ema,egnx,,2022-04-29t09:35:00.000,2022-04-29t09:35:00.000,,,,bcn,lebl,43,2022-04-29t12:50:00.000,,ryanair,fr,ryr,9388,fr9388,ryr9388,2,,,,,,
departure,active,ema,egnx,,2022-04-29t12:05:00.000,2022-04-29t12:05:00.000,,,,tsf,liph,,2022-04-29t15:15:00.000,,ryanair,fr,ryr,6571,fr6571,ryr6571,,,,,,,
departure,active,ema,egnx,,2022-04-29t12:20:00.000,2022-04-29t12:20:00.000,,,,noc,eikn,,2022-04-29t13:30:00.000,,ryanair,fr,ryr,1742,fr1742,ryr1742,,,,,,,
departure,active,ema,egnx,7.0,2022-04-29t14:05:00.000,2022-04-29t14:05:00.000,2022-04-29t14:12:00.000,2022-04-29t14:12:00.000,2022-04-29t14:12:00.000,fao,lpfr,,2022-04-29t17:00:00.000,2022-04-29t16:45:00.000,ryanair,fr,ryr,1766,fr1766,ryr1766,,,,,,,
departure,active,ema,egnx,11.0,2022-04-29t14:05:00.000,2022-04-29t14:05:00.000,2022-04-29t14:15:00.000,2022-04-29t14:15:00.000,2022-04-29t14:15:00.000,tfs,gcts,a4,2022-04-29t18:35:00.000,2022-04-29t18:25:00.000,ryanair,fr,ryr,3152,fr3152,ryr3152,,,,,,,
departure,active,ema,egnx,,2022-04-29t15:35:00.000,2022-04-29t15:35:00.000,,,,alc,leal,3b,2022-04-29t19:10:00.000,,ryanair,fr,ryr,9285,fr9285,ryr9285,,,,,,,
departure,active,ema,egnx,5.0,2022-04-29t17:15:00.000,2022-04-29t17:15:00.000,2022-04-29t17:20:00.000,2022-04-29t17:20:00.000,2022-04-29t17:20:00.000,pmi,lepa,2,2022-04-29t20:40:00.000,2022-04-29t20:22:00.000,ryanair,fr,ryr,6601,fr6601,ryr6601,,,,,,,
departure,active,ema,egnx,18.0,2022-04-29t17:50:00.000,2022-04-29t17:50:00.000,2022-04-29t18:07:00.000,2022-04-29t18:07:00.000,2022-04-29t18:07:00.000,alc,leal,5b,2022-04-29t21:25:00.000,2022-04-29t21:09:00.000,ryanair,fr,ryr,9185,fr9185,ryr9185,,,,,,,
departure,active,ema,egnx,,2022-04-29t18:30:00.000,2022-04-29t18:30:00.000,,,,bud,lhbp,,2022-04-29t22:00:00.000,,ryanair,fr,ryr,221,fr221,ryr221,2b,,,,,,
departure,active,ema,egnx,43.0,2022-04-29t19:45:00.000,2022-04-29t19:35:00.000,2022-04-29t20:27:00.000,2022-04-29t20:27:00.000,2022-04-29t20:27:00.000,agp,lemg,,2022-04-29t23:35:00.000,2022-04-29t23:58:00.000,ryanair,fr,ryr,4468,fr4468,ryr4468,,23.0,,,,,
departure,active,ema,egnx,,2022-04-29t20:40:00.000,2022-04-29t20:30:00.000,,,,dub,eidw,2,2022-04-29t21:40:00.000,,ryanair,fr,ryr,537,fr537,ryr537,1,,105,,,,
departure,active,ema,egnx,14.0,2022-04-30t06:40:00.000,2022-04-30t06:40:00.000,2022-04-30t06:53:00.000,2022-04-30t06:53:00.000,2022-04-30t06:53:00.000,krk,epkk,,2022-04-30t10:00:00.000,2022-04-30t10:02:00.000,ryanair,fr,ryr,1724,fr1724,ryr1724,t,2.0,,,,,
departure,active,ema,egnx,9.0,2022-04-30t06:40:00.000,2022-04-30t06:40:00.000,2022-04-30t06:49:00.000,2022-04-30t06:49:00.000,2022-04-30t06:49:00.000,dub,eidw,4,2022-04-30t07:40:00.000,,ryanair,fr,ryr,535,fr535,ryr535,1,,111,2022-04-30t07:29:00.000,2022-04-30t07:29:00.000,2022-04-30t07:29:00.000,
departure,active,ema,egnx,10.0,2022-04-30t06:50:00.000,2022-04-30t06:50:00.000,2022-04-30t06:59:00.000,2022-04-30t06:59:00.000,2022-04-30t06:59:00.000,rmu,lemi,,2022-04-30t10:35:00.000,2022-04-30t10:19:00.000,ryanair,fr,ryr,470,fr470,ryr470,,,,,,,
departure,active,ema,egnx,15.0,2022-04-30t06:50:00.000,2022-04-30t06:50:00.000,2022-04-30t07:04:00.000,2022-04-30t07:04:00.000,2022-04-30t07:04:00.000,agp,lemg,,2022-04-30t10:40:00.000,2022-04-30t10:32:00.000,ryanair,fr,ryr,4468,fr4468,ryr4468,,,,,,,
departure,active,ema,egnx,9.0,2022-04-30t07:10:00.000,2022-04-30t07:10:00.000,2022-04-30t07:18:00.000,2022-04-30t07:18:00.000,2022-04-30t07:18:00.000,ace,gcrr,4,2022-04-30t11:20:00.000,2022-04-30t11:08:00.000,ryanair,fr,ryr,3172,fr3172,ryr3172,1,,,,,,
departure,active,ema,egnx,,2022-04-30t08:05:00.000,2022-04-30t08:05:00.000,,,,alc,leal,7b,2022-04-30t11:40:00.000,,ryanair,fr,ryr,9085,fr9085,ryr9085,,,,,,,
departure,active,ema,egnx,,2022-04-30t08:55:00.000,2022-04-30t08:55:00.000,,,,wro,epwr,,2022-04-30t12:00:00.000,,ryanair,fr,ryr,1646,fr1646,ryr1646,,,,,,,
departure,active,ema,egnx,6.0,2022-04-30t12:20:00.000,2022-04-30t12:20:00.000,2022-04-30t12:26:00.000,2022-04-30t12:26:00.000,2022-04-30t12:26:00.000,bgy,lime,,2022-04-30t15:20:00.000,2022-04-30t15:07:00.000,ryanair,fr,ryr,1702,fr1702,ryr1702,,,,,,,
departure,active,ema,egnx,,2022-04-30t13:45:00.000,2022-04-30t13:45:00.000,,,,lpa,gclp,36,2022-04-30t18:10:00.000,,ryanair,fr,ryr,3162,fr3162,ryr3162,,,,,,,
departure,active,ema,egnx,,2022-04-30t14:00:00.000,2022-04-30t14:00:00.000,,,,lig,lfbl,,2022-04-30t16:35:00.000,,ryanair,fr,ryr,1632,fr1632,ryr1632,,,,,,,
departure,active,ema,egnx,,2022-04-30t15:10:00.000,2022-04-30t15:10:00.000,,,,tfs,gcts,b5,2022-04-30t19:40:00.000,,ryanair,fr,ryr,3152,fr3152,ryr3152,,,,,,,
departure,active,ema,egnx,,2022-04-30t17:05:00.000,2022-04-30t17:05:00.000,,,,fao,lpfr,,2022-04-30t20:00:00.000,,ryanair,fr,ryr,1956,fr1956,ryr1956,,,,,,,
departure,active,ema,egnx,6.0,2022-04-30t17:20:00.000,2022-04-30t17:20:00.000,2022-04-30t17:25:00.000,2022-04-30t17:25:00.000,2022-04-30t17:25:00.000,pmi,lepa,6,2022-04-30t20:45:00.000,2022-04-30t20:29:00.000,ryanair,fr,ryr,6601,fr6601,ryr6601,,,,,,,
departure,active,ema,egnx,,2022-04-30t17:50:00.000,2022-04-30t17:50:00.000,,,,alc,leal,6b,2022-04-30t21:25:00.000,,ryanair,fr,ryr,9185,fr9185,ryr9185,,,,,,,
departure,active,ema,egnx,,2022-04-30t18:05:00.000,2022-04-30t18:05:00.000,,,,vlc,levc,9,2022-04-30t21:30:00.000,,ryanair,fr,ryr,1756,fr1756,ryr1756,1,,,,,,
departure,active,ema,egnx,15.0,2022-04-30t18:10:00.000,2022-04-30t18:10:00.000,2022-04-30t18:25:00.000,2022-04-30t18:25:00.000,2022-04-30t18:25:00.000,bcn,lebl,43,2022-04-30t21:25:00.000,2022-04-30t21:12:00.000,ryanair,fr,ryr,9388,fr9388,ryr9388,2,,,,,,
departure,active,ema,egnx,,2022-04-01t06:05:00.000,2022-04-01t06:05:00.000,,,,pmi,lepa,5,2022-04-01t09:40:00.000,,jet2,ls,exs,601,ls601,exs601,,,,,,,
departure,active,ema,egnx,,2022-04-01t06:40:00.000,2022-04-01t06:40:00.000,,,,alc,leal,3b,2022-04-01t10:25:00.000,,jet2,ls,exs,641,ls641,exs641,,,,,,,
departure,active,ema,egnx,17.0,2022-04-01t07:35:00.000,2022-04-01t07:35:00.000,2022-04-01t07:52:00.000,2022-04-01t07:52:00.000,2022-04-01t07:52:00.000,agp,lemg,,2022-04-01t11:40:00.000,2022-04-01t11:23:00.000,jet2,ls,exs,605,ls605,exs605,,,,,,,
departure,active,ema,egnx,80.0,2022-04-01t07:40:00.000,2022-04-01t09:00:00.000,,,,fao,lpfr,,2022-04-01t10:40:00.000,,jet2,ls,exs,685,ls685,exs685,,,,,,,
