type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,departure.estimatedTime,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.gate,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.gate,departure.delay,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,cwl,egff,2022-05-28t05:50:00.000,2022-05-28t05:50:00.000,ams,eham,,12,a08,2022-05-28t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-28t17:15:00.000,2022-05-28t17:45:00.000,ams,eham,2,11,a08,2022-05-28t19:35:00.000,klm,kl,klm,1064,kl1064,klm1064,11a,30.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-29t17:15:00.000,2022-05-29t17:50:00.000,ams,eham,,12,d28,2022-05-29t19:35:00.000,klm,kl,klm,1064,kl1064,klm1064,11b,35.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-30t17:15:00.000,2022-05-30t17:20:00.000,ams,eham,2,8,a08,2022-05-30t19:35:00.000,klm,kl,klm,1064,kl1064,klm1064,11b,14.0,2022-05-30t17:28:00.000,2022-05-30t17:28:00.000,2022-05-30t17:28:00.000,2022-05-30t19:23:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-05-31t05:50:00.000,2022-05-31t17:30:00.000,ams,eham,,,d23,2022-05-31t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,,700.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-31t17:15:00.000,2022-05-31t17:15:00.000,ams,eham,2,10,a08,2022-05-31t19:35:00.000,klm,kl,klm,1064,kl1064,klm1064,11,14.0,2022-05-31t17:29:00.000,2022-05-31t17:29:00.000,2022-05-31t17:29:00.000,2022-05-31t19:24:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-05-01t06:00:00.000,,agp,lemg,,,,2022-05-01t09:35:00.000,tui airways,by,tom,6714,by6714,tom6714,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-01t07:05:00.000,,pmi,lepa,,06,,2022-05-01t10:20:00.000,tui airways,by,tom,6720,by6720,tom6720,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-01t15:30:00.000,,pfo,lcph,,,,2022-05-01t22:00:00.000,tui airways,by,tom,6754,by6754,tom6754,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-02t06:25:00.000,,cfu,lgkr,,,,2022-05-02t11:40:00.000,tui airways,by,tom,6152,by6152,tom6152,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-03t06:00:00.000,,reu,lers,t1,1,,2022-05-03t09:05:00.000,tui airways,by,tom,6208,by6208,tom6208,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-03t06:00:00.000,,alc,leal,,5b,,2022-05-03t09:25:00.000,tui airways,by,tom,6228,by6228,tom6228,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-03t06:00:00.000,,efl,lgkf,,,,2022-05-03t11:30:00.000,tui airways,by,tom,6262,by6262,tom6262,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-03t14:30:00.000,2022-05-03t16:05:00.000,zth,lgza,,,,2022-05-03t20:00:00.000,tui airways,by,tom,6214,by6214,tom6214,,95.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-03t14:55:00.000,2022-05-03t17:10:00.000,pmi,lepa,,05,,2022-05-03t18:10:00.000,tui airways,by,tom,6232,by6232,tom6232,,135.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-04t06:00:00.000,2022-05-04t07:30:00.000,kgs,lgko,,,,2022-05-04t11:55:00.000,tui airways,by,tom,6388,by6388,tom6388,,90.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-05t06:30:00.000,,dbv,lddu,,,,2022-05-05t10:20:00.000,tui airways,by,tom,6420,by6420,tom6420,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-06t06:00:00.000,,nbe,dtnh,,,,2022-05-06t09:00:00.000,tui airways,by,tom,838,by838,tom838,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-06t06:00:00.000,,mah,lemh,ter1,06,,2022-05-06t09:15:00.000,tui airways,by,tom,6538,by6538,tom6538,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-07t06:00:00.000,,alc,leal,,3b,,2022-05-07t09:25:00.000,tui airways,by,tom,6644,by6644,tom6644,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-07t06:05:00.000,,ibz,leib,1,09,,2022-05-07t09:30:00.000,tui airways,by,tom,6604,by6604,tom6604,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-07t07:05:00.000,,pmi,lepa,,08,,2022-05-07t10:20:00.000,tui airways,by,tom,6634,by6634,tom6634,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-07t13:15:00.000,,kgs,lgko,,,,2022-05-07t19:10:00.000,tui airways,by,tom,6684,by6684,tom6684,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-07t14:35:00.000,,rho,lgrp,,,,2022-05-07t20:40:00.000,tui airways,by,tom,6622,by6622,tom6622,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-08t07:05:00.000,2022-05-08t07:30:00.000,pmi,lepa,,04,,2022-05-08t10:20:00.000,tui airways,by,tom,6720,by6720,tom6720,,25.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-08t14:25:00.000,2022-05-08t15:35:00.000,pfo,lcph,,,,2022-05-08t20:55:00.000,tui airways,by,tom,6754,by6754,tom6754,,70.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-08t15:35:00.000,2022-05-08t18:00:00.000,her,lgir,,,,2022-05-08t21:40:00.000,tui airways,by,tom,6716,by6716,tom6716,,145.0,,,,,,,,,,,,,,
departure,cancelled,cwl,egff,2022-05-08t17:30:00.000,,her,lgir,,,,2022-05-08t23:20:00.000,tui airways,by,tom,1435,by1435,tom1435,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-09t06:00:00.000,,boj,lbbg,,,,2022-05-09t11:25:00.000,tui airways,by,tom,6154,by6154,tom6154,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-09t16:10:00.000,,dlm,ltbs,i,,,2022-05-09t22:20:00.000,tui airways,by,tom,486,by486,tom486,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-11t14:00:00.000,,rho,lgrp,,,,2022-05-11t20:05:00.000,tui airways,by,tom,6382,by6382,tom6382,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-11t14:15:00.000,,pfo,lcph,,,,2022-05-11t20:45:00.000,tui airways,by,tom,6312,by6312,tom6312,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-12t06:30:00.000,,dbv,lddu,,,,2022-05-12t10:20:00.000,tui airways,by,tom,6420,by6420,tom6420,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-12t14:45:00.000,,ayt,ltai,2,,,2022-05-12t21:00:00.000,tui airways,by,tom,694,by694,tom694,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-12t16:00:00.000,,dlm,ltbs,i,,,2022-05-12t22:10:00.000,tui airways,by,tom,674,by674,tom674,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-13t13:20:00.000,,cfu,lgkr,,,,2022-05-13t18:35:00.000,tui airways,by,tom,6506,by6506,tom6506,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-14t06:05:00.000,,ibz,leib,1,09,,2022-05-14t09:30:00.000,tui airways,by,tom,6604,by6604,tom6604,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-16t06:00:00.000,,boj,lbbg,,,,2022-05-16t11:25:00.000,tui airways,by,tom,6154,by6154,tom6154,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-21t07:05:00.000,,pmi,lepa,,02,,2022-05-21t10:20:00.000,tui airways,by,tom,6634,by6634,tom6634,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-24t14:30:00.000,,zth,lgza,,,,2022-05-24t20:00:00.000,tui airways,by,tom,6214,by6214,tom6214,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-25t16:25:00.000,,dlm,ltbs,i,,,2022-05-25t22:35:00.000,tui airways,by,tom,560,by560,tom560,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-27t06:00:00.000,2022-05-27t07:35:00.000,mah,lemh,ter1,06,,2022-05-27t09:15:00.000,tui airways,by,tom,6538,by6538,tom6538,,95.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-28t07:05:00.000,,pmi,lepa,,04,,2022-05-28t10:20:00.000,tui airways,by,tom,6634,by6634,tom6634,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-29t14:25:00.000,,pfo,lcph,,,,2022-05-29t20:55:00.000,tui airways,by,tom,6754,by6754,tom6754,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-05-01t17:15:00.000,2022-05-01t17:15:00.000,ams,eham,2,8,a08,2022-05-01t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,12.0,2022-05-01t17:27:00.000,2022-05-01t17:27:00.000,2022-05-01t17:27:00.000,2022-05-01t19:25:00.000,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-02t17:15:00.000,2022-05-02t17:15:00.000,ams,eham,2,9,a08,2022-05-02t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,,,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-04t17:15:00.000,2022-05-04t17:15:00.000,ams,eham,2,8,a08,2022-05-04t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-05t17:15:00.000,2022-05-05t17:15:00.000,ams,eham,,13,a08,2022-05-05t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,,,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-06t17:15:00.000,2022-05-06t17:15:00.000,ams,eham,2,8,a08,2022-05-06t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-07t17:15:00.000,2022-05-07t17:15:00.000,ams,eham,2,9,d25,2022-05-07t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,,2022-05-07t17:14:00.000,2022-05-07t17:14:00.000,2022-05-07t17:14:00.000,2022-05-07t19:14:00.000,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-08t17:15:00.000,2022-05-08t17:15:00.000,ams,eham,2,8,a08,2022-05-08t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,18.0,2022-05-08t17:33:00.000,2022-05-08t17:33:00.000,2022-05-08t17:33:00.000,2022-05-08t19:29:00.000,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-09t17:15:00.000,2022-05-09t18:00:00.000,ams,eham,,8,a08,2022-05-09t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,,45.0,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-11t17:15:00.000,2022-05-11t17:30:00.000,ams,eham,2,8,a08,2022-05-11t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,15.0,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-12t17:15:00.000,2022-05-12t17:15:00.000,ams,eham,,11,a08,2022-05-12t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-13t17:15:00.000,2022-05-13t17:15:00.000,ams,eham,2,10,a08,2022-05-13t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-14t17:15:00.000,2022-05-14t17:15:00.000,ams,eham,,11,d25,2022-05-14t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,,,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-15t17:15:00.000,2022-05-15t17:15:00.000,ams,eham,,8,d27,2022-05-15t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,,,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-16t17:15:00.000,2022-05-16t17:15:00.000,ams,eham,,11,a08,2022-05-16t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,,,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-17t17:15:00.000,2022-05-17t17:20:00.000,ams,eham,2,12,d29,2022-05-17t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,4,20.0,2022-05-17t17:35:00.000,2022-05-17t17:35:00.000,2022-05-17t17:35:00.000,2022-05-17t19:31:00.000,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-18t17:15:00.000,2022-05-18t17:15:00.000,ams,eham,2,12,a08,2022-05-18t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-19t17:15:00.000,2022-05-19t17:15:00.000,ams,eham,,10,a08,2022-05-19t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,,,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-20t17:15:00.000,2022-05-20t18:15:00.000,ams,eham,2,8,a08,2022-05-20t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,,60.0,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-21t17:15:00.000,2022-05-21t17:15:00.000,ams,eham,,8,a08,2022-05-21t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,,,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-22t17:15:00.000,2022-05-22t17:25:00.000,ams,eham,,8,a08,2022-05-22t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,10.0,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,cancelled,cwl,egff,2022-05-23t17:15:00.000,2022-05-23t17:15:00.000,ams,eham,,,a08,2022-05-23t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,,,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-24t05:50:00.000,2022-05-24t10:20:00.000,ams,eham,2,11,a08,2022-05-24t08:15:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,,270.0,,,,,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-05-24t17:15:00.000,2022-05-24t17:45:00.000,ams,eham,2,11,a08,2022-05-24t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,30.0,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-25t05:50:00.000,2022-05-25t05:50:00.000,ams,eham,,10,a08,2022-05-25t08:15:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,11b,7.0,2022-05-25t05:56:00.000,2022-05-25t05:56:00.000,2022-05-25t05:56:00.000,,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-05-25t17:15:00.000,2022-05-25t18:45:00.000,ams,eham,,13,d28,2022-05-25t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,,90.0,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-26t05:50:00.000,2022-05-26t06:35:00.000,ams,eham,,10,a08,2022-05-26t08:15:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,,45.0,,,,,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-05-26t17:15:00.000,2022-05-26t17:20:00.000,ams,eham,,12,a08,2022-05-26t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,23.0,2022-05-26t17:38:00.000,2022-05-26t17:38:00.000,2022-05-26t17:38:00.000,2022-05-26t19:31:00.000,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-27t05:50:00.000,2022-05-27t05:50:00.000,ams,eham,2,12,a08,2022-05-27t08:15:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,11b,,,,,,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-05-27t17:15:00.000,2022-05-27t17:25:00.000,ams,eham,3,18,a08,2022-05-27t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,10.0,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-28t05:50:00.000,2022-05-28t05:50:00.000,ams,eham,,12,a08,2022-05-28t08:15:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,,,,,,,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-05-28t17:15:00.000,2022-05-28t17:45:00.000,ams,eham,2,11,a08,2022-05-28t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11a,30.0,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-29t17:15:00.000,2022-05-29t17:50:00.000,ams,eham,,12,d28,2022-05-29t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,35.0,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-30t17:15:00.000,2022-05-30t17:20:00.000,ams,eham,2,8,a08,2022-05-30t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,14.0,2022-05-30t17:28:00.000,2022-05-30t17:28:00.000,2022-05-30t17:28:00.000,2022-05-30t19:23:00.000,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-05-31t05:50:00.000,2022-05-31t17:30:00.000,ams,eham,,,d23,2022-05-31t08:15:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,,700.0,,,,,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-05-31t17:15:00.000,2022-05-31t17:15:00.000,ams,eham,2,10,a08,2022-05-31t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11,14.0,2022-05-31t17:29:00.000,2022-05-31t17:29:00.000,2022-05-31t17:29:00.000,2022-05-31t19:24:00.000,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-06-01t15:15:00.000,2022-06-01t15:15:00.000,dub,eidw,1,4,109,2022-06-01t16:10:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-01t20:00:00.000,2022-06-01t20:00:00.000,agp,lemg,,,,2022-06-01t23:35:00.000,ryanair,fr,ryr,4951,fr4951,ryr4951,3,6.0,2022-06-01t20:06:00.000,2022-06-01t20:06:00.000,2022-06-01t20:06:00.000,2022-06-01t23:26:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-06-03t15:15:00.000,2022-06-03t15:15:00.000,dub,eidw,1,4,113,2022-06-03t16:10:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-04t19:10:00.000,2022-06-04t19:10:00.000,fao,lpfr,,,,2022-06-04t21:45:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-05t14:50:00.000,2022-06-05t15:00:00.000,dub,eidw,1,5,108,2022-06-05t15:45:00.000,ryanair,fr,ryr,635,fr635,ryr635,,10.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-05t19:30:00.000,2022-06-05t20:15:00.000,agp,lemg,,,,2022-06-05t23:05:00.000,ryanair,fr,ryr,4951,fr4951,ryr4951,,45.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-06t14:25:00.000,2022-06-06t14:25:00.000,dub,eidw,1,5,113,2022-06-06t15:20:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-07t17:30:00.000,2022-06-07t17:30:00.000,fao,lpfr,,,,2022-06-07t20:05:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,3,11.0,2022-06-07t17:40:00.000,2022-06-07t17:40:00.000,2022-06-07t17:40:00.000,2022-06-07t20:05:00.000,,,,1.0,,,,,,
departure,active,cwl,egff,2022-06-08t15:15:00.000,2022-06-08t15:15:00.000,dub,eidw,1,5,109,2022-06-08t16:10:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,18.0,2022-06-08t15:32:00.000,2022-06-08t15:32:00.000,2022-06-08t15:32:00.000,2022-06-08t16:11:00.000,,,,1.0,,,,,,
departure,active,cwl,egff,2022-06-08t20:00:00.000,2022-06-08t20:00:00.000,agp,lemg,,,,2022-06-08t23:35:00.000,ryanair,fr,ryr,4951,fr4951,ryr4951,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-10t15:15:00.000,2022-06-10t16:00:00.000,dub,eidw,1,4,109,2022-06-10t16:10:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,45.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-11t19:10:00.000,2022-06-11t19:10:00.000,fao,lpfr,,,c3,2022-06-11t21:45:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-12t14:50:00.000,2022-06-12t14:50:00.000,dub,eidw,1,3,3,2022-06-12t15:45:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-12t19:30:00.000,2022-06-12t19:30:00.000,agp,lemg,,,,2022-06-12t23:05:00.000,ryanair,fr,ryr,4951,fr4951,ryr4951,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-13t14:25:00.000,2022-06-13t14:25:00.000,dub,eidw,1,3,109,2022-06-13t15:20:00.000,ryanair,fr,ryr,635,fr635,ryr635,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-14t17:30:00.000,2022-06-14t17:30:00.000,fao,lpfr,,,c3,2022-06-14t20:05:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,3,6.0,2022-06-14t17:36:00.000,2022-06-14t17:36:00.000,2022-06-14t17:36:00.000,2022-06-14t19:54:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-06-15t15:15:00.000,2022-06-15t15:15:00.000,dub,eidw,1,5,104,2022-06-15t16:10:00.000,ryanair,fr,ryr,635,fr635,ryr635,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-15t20:00:00.000,2022-06-15t20:15:00.000,agp,lemg,,,,2022-06-15t23:35:00.000,ryanair,fr,ryr,4951,fr4951,ryr4951,3,25.0,2022-06-15t20:24:00.000,2022-06-15t20:24:00.000,2022-06-15t20:24:00.000,2022-06-15t23:43:00.000,,,,8.0,,,,,,
departure,active,cwl,egff,2022-06-17t15:15:00.000,2022-06-17t15:35:00.000,dub,eidw,1,5,107,2022-06-17t16:10:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,20.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-18t19:10:00.000,2022-06-18t19:10:00.000,fao,lpfr,,,,2022-06-18t21:45:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-19t14:50:00.000,2022-06-19t15:40:00.000,dub,eidw,1,5,111,2022-06-19t15:45:00.000,ryanair,fr,ryr,635,fr635,ryr635,,50.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-19t19:30:00.000,2022-06-19t20:25:00.000,agp,lemg,,,,2022-06-19t23:05:00.000,ryanair,fr,ryr,4951,fr4951,ryr4951,,55.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-20t14:25:00.000,2022-06-20t15:00:00.000,dub,eidw,1,2,113,2022-06-20t15:20:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,35.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-21t17:30:00.000,2022-06-21t17:30:00.000,fao,lpfr,,,,2022-06-21t20:05:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-22t15:15:00.000,2022-06-22t15:15:00.000,dub,eidw,1,9,108,2022-06-22t16:10:00.000,ryanair,fr,ryr,635,fr635,ryr635,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-22t20:00:00.000,2022-06-22t20:00:00.000,agp,lemg,,,,2022-06-22t23:35:00.000,ryanair,fr,ryr,4951,fr4951,ryr4951,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-24t15:15:00.000,2022-06-24t15:15:00.000,dub,eidw,1,5,gnib,2022-06-24t16:10:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-25t19:10:00.000,2022-06-25t19:10:00.000,fao,lpfr,,,,2022-06-25t21:45:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-26t14:50:00.000,2022-06-26t16:00:00.000,dub,eidw,1,4,106,2022-06-26t15:45:00.000,ryanair,fr,ryr,635,fr635,ryr635,,70.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-26t19:30:00.000,2022-06-26t19:30:00.000,agp,lemg,,,,2022-06-26t23:05:00.000,ryanair,fr,ryr,4951,fr4951,ryr4951,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-27t14:25:00.000,2022-06-27t15:20:00.000,dub,eidw,1,4,113,2022-06-27t15:20:00.000,ryanair,fr,ryr,635,fr635,ryr635,,55.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-28t17:30:00.000,2022-06-28t17:30:00.000,fao,lpfr,,,c3,2022-06-28t20:05:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,3,11.0,2022-06-28t17:41:00.000,2022-06-28t17:41:00.000,2022-06-28t17:41:00.000,2022-06-28t20:05:00.000,,,,1.0,,,,,,
departure,active,cwl,egff,2022-06-29t15:15:00.000,2022-06-29t15:15:00.000,dub,eidw,1,4,3,2022-06-29t16:10:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-29t20:00:00.000,2022-06-29t20:00:00.000,agp,lemg,,,,2022-06-29t23:35:00.000,ryanair,fr,ryr,4951,fr4951,ryr4951,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-06-01t05:50:00.000,2022-06-01t05:50:00.000,ams,eham,2,8,a08,2022-06-01t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,,,,,,,,,,,,,,,
