type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.baggage,arrival.gate,arrival.scheduledTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.estimatedTime,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.delay
departure,active,nwi,egsh,3,6.0,2022-10-22t06:05:00.000,,2022-10-22t06:10:00.000,2022-10-22t06:10:00.000,2022-10-22t06:10:00.000,ams,eham,8,a08,2022-10-22t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,2022-10-22t07:43:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,1.0,2022-10-22t09:30:00.000,,2022-10-22t09:30:00.000,2022-10-22t09:30:00.000,2022-10-22t09:30:00.000,ams,eham,10,a08,2022-10-22t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,2022-10-22t11:04:00.000,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,1,6.0,2022-10-23t06:05:00.000,,2022-10-23t06:10:00.000,2022-10-23t06:10:00.000,2022-10-23t06:10:00.000,ams,eham,10,a08,2022-10-23t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,2022-10-23t07:44:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,15.0,2022-10-23t14:10:00.000,,2022-10-23t14:25:00.000,2022-10-23t14:25:00.000,2022-10-23t14:25:00.000,ams,eham,9,a08,2022-10-23t16:05:00.000,2022-10-23t15:57:00.000,2022-10-23t15:57:00.000,2022-10-23t15:57:00.000,virgin atlantic,vs,vir,6940,vs6940,vir6940,,,klm,kl,klm,1520,kl1520,klm1520,
departure,cancelled,nwi,egsh,3,,2022-10-23t17:20:00.000,,,,,ams,eham,,d27,2022-10-23t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,6.0,2022-10-24t06:05:00.000,,2022-10-24t06:11:00.000,2022-10-24t06:11:00.000,2022-10-24t06:11:00.000,ams,eham,9,a08,2022-10-24t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,2022-10-24t07:40:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,4.0,2022-10-24t09:30:00.000,,2022-10-24t09:33:00.000,2022-10-24t09:33:00.000,2022-10-24t09:33:00.000,ams,eham,8,a08,2022-10-24t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,2022-10-24t11:08:00.000,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,3.0,2022-10-24t17:20:00.000,,2022-10-24t17:23:00.000,2022-10-24t17:23:00.000,2022-10-24t17:23:00.000,ams,eham,8,d31,2022-10-24t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,2022-10-24t18:52:00.000,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,9.0,2022-10-25t06:05:00.000,,2022-10-25t06:14:00.000,2022-10-25t06:14:00.000,2022-10-25t06:14:00.000,ams,eham,8,a08,2022-10-25t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,2022-10-25t07:45:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,3.0,2022-10-25t09:30:00.000,,2022-10-25t09:32:00.000,2022-10-25t09:32:00.000,2022-10-25t09:32:00.000,ams,eham,10,a08,2022-10-25t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,2022-10-25t11:02:00.000,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,,2022-10-25t17:20:00.000,,2022-10-25t17:17:00.000,2022-10-25t17:17:00.000,2022-10-25t17:17:00.000,ams,eham,11,a08,2022-10-25t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,2022-10-25t18:51:00.000,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,2.0,2022-10-26t06:05:00.000,,2022-10-26t06:06:00.000,2022-10-26t06:06:00.000,2022-10-26t06:06:00.000,ams,eham,11,a08,2022-10-26t08:00:00.000,2022-10-26t07:38:00.000,2022-10-26t07:38:00.000,2022-10-26t07:38:00.000,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,10.0,2022-10-26t17:20:00.000,2022-10-26t17:30:00.000,,,,ams,eham,11,a08,2022-10-26t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,5.0,2022-10-27t06:05:00.000,,2022-10-27t06:09:00.000,2022-10-27t06:09:00.000,2022-10-27t06:09:00.000,ams,eham,11,a08,2022-10-27t08:00:00.000,2022-10-27t07:44:00.000,2022-10-27t07:44:00.000,2022-10-27t07:44:00.000,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-10-27t09:30:00.000,2022-10-27t09:30:00.000,,,,ams,eham,11,a08,2022-10-27t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,13.0,2022-10-27t17:20:00.000,2022-10-27t17:33:00.000,,,,ams,eham,12,d23,2022-10-27t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,,2022-10-28t06:05:00.000,2022-10-28t06:05:00.000,,,,ams,eham,12,a08,2022-10-28t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,4.0,2022-10-28t09:30:00.000,,2022-10-28t09:33:00.000,2022-10-28t09:33:00.000,2022-10-28t09:33:00.000,ams,eham,11,a08,2022-10-28t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,2022-10-28t11:04:00.000,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,5.0,2022-10-28t17:20:00.000,,2022-10-28t17:25:00.000,2022-10-28t17:25:00.000,2022-10-28t17:25:00.000,ams,eham,10,a08,2022-10-28t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,2022-10-28t18:54:00.000,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,3.0,2022-10-29t06:05:00.000,,2022-10-29t06:08:00.000,2022-10-29t06:08:00.000,2022-10-29t06:08:00.000,ams,eham,8,a08,2022-10-29t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,2022-10-29t07:35:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-10-29t09:30:00.000,,2022-10-29t09:29:00.000,2022-10-29t09:29:00.000,2022-10-29t09:29:00.000,ams,eham,15,a08,2022-10-29t11:25:00.000,2022-10-29t11:00:00.000,2022-10-29t11:00:00.000,2022-10-29t11:00:00.000,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,1.0,2022-10-30t06:15:00.000,,2022-10-30t06:16:00.000,2022-10-30t06:16:00.000,2022-10-30t06:16:00.000,ams,eham,10,a08,2022-10-30t08:10:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,2022-10-30t07:45:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-10-30t09:25:00.000,,,,,ams,eham,11,a08,2022-10-30t11:20:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,10.0,2022-10-30t16:55:00.000,2022-10-30t17:05:00.000,,,,ams,eham,10,d29,2022-10-30t18:50:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,2.0,2022-10-31t06:15:00.000,,2022-10-31t06:17:00.000,2022-10-31t06:17:00.000,2022-10-31t06:17:00.000,ams,eham,12,a08,2022-10-31t08:10:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,2022-10-31t07:43:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,8.0,2022-10-31t09:25:00.000,,2022-10-31t09:33:00.000,2022-10-31t09:33:00.000,2022-10-31t09:33:00.000,ams,eham,9,a08,2022-10-31t11:20:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,2022-10-31t11:03:00.000,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,3,,2022-10-31t16:55:00.000,,,,,ams,eham,11,a08,2022-10-31t18:50:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,3,9.0,2022-11-01t09:25:00.000,,2022-11-01t09:33:00.000,2022-11-01t09:33:00.000,2022-11-01t09:33:00.000,ams,eham,12,a08,2022-11-01t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,2022-11-01t11:08:00.000,,,,,,,
departure,active,nwi,egsh,3,8.0,2022-11-01t16:55:00.000,2022-11-01t17:03:00.000,,,,ams,eham,8,d27,2022-11-01t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-02t06:15:00.000,2022-11-02t06:15:00.000,,,,ams,eham,11,a08,2022-11-02t08:10:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-02t09:25:00.000,,,,,ams,eham,9,a08,2022-11-02t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,3.0,2022-11-02t16:55:00.000,,2022-11-02t16:58:00.000,2022-11-02t16:58:00.000,2022-11-02t16:58:00.000,ams,eham,12,a08,2022-11-02t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,2022-11-02t18:31:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-11-03t06:15:00.000,,,,,ams,eham,9,a08,2022-11-03t08:10:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,3.0,2022-11-03t09:25:00.000,,2022-11-03t09:28:00.000,2022-11-03t09:28:00.000,2022-11-03t09:28:00.000,ams,eham,11,a08,2022-11-03t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,2022-11-03t11:01:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-11-03t16:55:00.000,,,,,ams,eham,10,d28,2022-11-03t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,cancelled,nwi,egsh,3,,2022-11-04t06:15:00.000,,,,,ams,eham,,a08,2022-11-04t08:10:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,24.0,2022-11-04t09:20:00.000,,2022-11-04t09:44:00.000,2022-11-04t09:44:00.000,2022-11-04t09:44:00.000,ams,eham,13,a08,2022-11-04t11:15:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,2022-11-04t11:18:00.000,,,,,,,4.0
departure,active,nwi,egsh,3,14.0,2022-11-04t16:55:00.000,,2022-11-04t17:09:00.000,2022-11-04t17:09:00.000,2022-11-04t17:09:00.000,ams,eham,11,d23,2022-11-04t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,2022-11-04t18:39:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-11-05t09:25:00.000,2022-11-05t09:25:00.000,,,,ams,eham,8,a08,2022-11-05t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,4.0,2022-11-05t16:55:00.000,,2022-11-05t16:58:00.000,2022-11-05t16:58:00.000,2022-11-05t16:58:00.000,ams,eham,13,a08,2022-11-05t18:50:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,2022-11-05t18:27:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-11-06t09:25:00.000,,2022-11-06t09:17:00.000,2022-11-06t09:17:00.000,2022-11-06t09:17:00.000,ams,eham,10,a08,2022-11-06t11:20:00.000,2022-11-06t10:50:00.000,2022-11-06t10:50:00.000,2022-11-06t10:50:00.000,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-06t16:55:00.000,,,,,ams,eham,,a08,2022-11-06t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-07t06:15:00.000,,2022-11-07t06:13:00.000,2022-11-07t06:13:00.000,2022-11-07t06:13:00.000,ams,eham,11,a08,2022-11-07t08:10:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,2022-11-07t07:47:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-11-07t09:25:00.000,,2022-11-07t09:21:00.000,2022-11-07t09:21:00.000,2022-11-07t09:21:00.000,ams,eham,13,a08,2022-11-07t11:20:00.000,2022-11-07t10:52:00.000,2022-11-07t10:52:00.000,2022-11-07t10:52:00.000,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-07t16:55:00.000,,,,,ams,eham,9,a08,2022-11-07t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-08t09:25:00.000,,,,,ams,eham,11,a08,2022-11-08t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-08t16:55:00.000,,,,,ams,eham,13,d25,2022-11-08t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-09t06:15:00.000,,,,,ams,eham,8,a08,2022-11-09t08:10:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-09t09:25:00.000,,,,,ams,eham,9,a08,2022-11-09t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-09t16:55:00.000,,2022-11-09t16:54:00.000,2022-11-09t16:54:00.000,2022-11-09t16:54:00.000,ams,eham,10,a08,2022-11-09t18:50:00.000,2022-11-09t18:26:00.000,2022-11-09t18:26:00.000,2022-11-09t18:26:00.000,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-10t06:15:00.000,,2022-11-10t06:10:00.000,2022-11-10t06:10:00.000,2022-11-10t06:10:00.000,ams,eham,9,a08,2022-11-10t08:10:00.000,2022-11-10t07:41:00.000,2022-11-10t07:41:00.000,2022-11-10t07:41:00.000,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-10t09:25:00.000,,2022-11-10t09:23:00.000,2022-11-10t09:23:00.000,2022-11-10t09:23:00.000,ams,eham,9,a08,2022-11-10t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,2022-11-10t10:56:00.000,,,,,,,
departure,active,nwi,egsh,3,6.0,2022-11-10t16:55:00.000,,2022-11-10t17:01:00.000,2022-11-10t17:01:00.000,2022-11-10t17:01:00.000,ams,eham,8,a08,2022-11-10t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,2022-11-10t18:30:00.000,,,,,,,
departure,active,nwi,egsh,3,4.0,2022-11-11t06:15:00.000,,2022-11-11t06:18:00.000,2022-11-11t06:18:00.000,2022-11-11t06:18:00.000,ams,eham,13,a08,2022-11-11t08:10:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,2022-11-11t07:48:00.000,,,,,,,
departure,active,nwi,egsh,3,5.0,2022-11-11t09:20:00.000,2022-11-11t09:30:00.000,2022-11-11t09:24:00.000,2022-11-11t09:24:00.000,2022-11-11t09:24:00.000,ams,eham,12,a08,2022-11-11t11:15:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,2022-11-11t10:59:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-11-11t16:55:00.000,,2022-11-11t16:52:00.000,2022-11-11t16:52:00.000,2022-11-11t16:52:00.000,ams,eham,9,a08,2022-11-11t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,2022-11-11t18:27:00.000,,,,,,,
departure,active,nwi,egsh,3,7.0,2022-11-12t09:25:00.000,2022-11-12t09:32:00.000,,,,ams,eham,10,a08,2022-11-12t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,1.0,2022-11-12t16:55:00.000,2022-11-12t17:05:00.000,2022-11-12t16:56:00.000,2022-11-12t16:56:00.000,2022-11-12t16:56:00.000,ams,eham,8,a08,2022-11-12t18:50:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,2022-11-12t18:23:00.000,,,,,,,
departure,active,nwi,egsh,3,10.0,2022-11-13t09:25:00.000,2022-11-13t09:35:00.000,,,,ams,eham,11,a08,2022-11-13t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-13t16:55:00.000,,2022-11-13t16:54:00.000,2022-11-13t16:54:00.000,2022-11-13t16:54:00.000,ams,eham,11,a08,2022-11-13t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,2022-11-13t18:25:00.000,,,,,,,
departure,cancelled,nwi,egsh,3,10.0,2022-11-14t06:15:00.000,2022-11-14t06:25:00.000,,,,ams,eham,,a08,2022-11-14t08:10:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,cancelled,nwi,egsh,3,60.0,2022-11-14t09:25:00.000,2022-11-14t10:25:00.000,,,,ams,eham,8,a08,2022-11-14t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,2,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-14t16:55:00.000,,,,,ams,eham,13,a08,2022-11-14t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,10.0,2022-11-15t09:25:00.000,2022-11-15t09:35:00.000,,,,ams,eham,12,a08,2022-11-15t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,2,,,,,,,,
departure,active,nwi,egsh,3,4.0,2022-11-15t16:55:00.000,2022-11-15t16:59:00.000,,,,ams,eham,8,d26,2022-11-15t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,10.0,2022-11-16t06:15:00.000,2022-11-16t06:25:00.000,,,,ams,eham,10,a08,2022-11-16t08:10:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-16t09:25:00.000,2022-11-16t09:35:00.000,2022-11-16t09:22:00.000,2022-11-16t09:22:00.000,2022-11-16t09:22:00.000,ams,eham,10,a08,2022-11-16t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,2022-11-16t10:53:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-11-16t16:55:00.000,,2022-11-16t16:53:00.000,2022-11-16t16:53:00.000,2022-11-16t16:53:00.000,ams,eham,8,a08,2022-11-16t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,2022-11-16t18:25:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-11-17t06:15:00.000,2022-11-17t06:25:00.000,2022-11-17t06:12:00.000,2022-11-17t06:12:00.000,2022-11-17t06:12:00.000,ams,eham,10,a08,2022-11-17t08:10:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,2022-11-17t07:48:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-11-17t09:25:00.000,2022-11-17t09:35:00.000,2022-11-17t09:18:00.000,2022-11-17t09:18:00.000,2022-11-17t09:18:00.000,ams,eham,12,a08,2022-11-17t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,2022-11-17t10:51:00.000,,,,,,,
departure,active,nwi,egsh,3,9.0,2022-11-17t16:55:00.000,,2022-11-17t17:04:00.000,2022-11-17t17:04:00.000,2022-11-17t17:04:00.000,ams,eham,8,a08,2022-11-17t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,2022-11-17t18:37:00.000,,,,,,,
departure,active,nwi,egsh,3,2.0,2022-11-18t06:15:00.000,2022-11-18t06:25:00.000,2022-11-18t06:16:00.000,2022-11-18t06:16:00.000,2022-11-18t06:16:00.000,ams,eham,12,a08,2022-11-18t08:10:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,2022-11-18t07:46:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-11-18t09:20:00.000,2022-11-18t09:30:00.000,2022-11-18t09:14:00.000,2022-11-18t09:14:00.000,2022-11-18t09:14:00.000,ams,eham,11,a08,2022-11-18t11:15:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,2,2022-11-18t10:46:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-11-18t16:55:00.000,,,,,ams,eham,8,a08,2022-11-18t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-19t09:25:00.000,2022-11-19t09:35:00.000,2022-11-19t09:25:00.000,2022-11-19t09:25:00.000,2022-11-19t09:25:00.000,ams,eham,13,a08,2022-11-19t11:20:00.000,2022-11-19t10:55:00.000,2022-11-19t10:55:00.000,2022-11-19t10:55:00.000,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-19t16:55:00.000,2022-11-19t17:05:00.000,2022-11-19t16:52:00.000,2022-11-19t16:52:00.000,2022-11-19t16:52:00.000,ams,eham,9,d25,2022-11-19t18:50:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,2022-11-19t18:25:00.000,,,,,,,
departure,active,nwi,egsh,3,10.0,2022-11-20t09:25:00.000,2022-11-20t09:35:00.000,,,,ams,eham,9,a08,2022-11-20t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,1,,2022-11-20t16:55:00.000,,,,,ams,eham,11,d31,2022-11-20t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,21.0,2022-11-21t06:15:00.000,2022-11-21t06:25:00.000,2022-11-21t06:36:00.000,2022-11-21t06:36:00.000,2022-11-21t06:36:00.000,ams,eham,9,a08,2022-11-21t08:10:00.000,2022-11-21t08:07:00.000,2022-11-21t08:07:00.000,2022-11-21t08:07:00.000,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,10.0,2022-11-21t09:25:00.000,2022-11-21t09:35:00.000,,,,ams,eham,8,a08,2022-11-21t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,2,,,,,,,,
departure,active,nwi,egsh,3,14.0,2022-11-21t16:55:00.000,2022-11-21t17:09:00.000,,,,ams,eham,8,a08,2022-11-21t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,10.0,2022-11-22t09:25:00.000,2022-11-22t09:35:00.000,,,,ams,eham,13,a08,2022-11-22t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-22t16:55:00.000,,,,,ams,eham,13,d25,2022-11-22t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,5.0,2022-11-23t06:15:00.000,2022-11-23t06:25:00.000,2022-11-23t06:20:00.000,2022-11-23t06:20:00.000,2022-11-23t06:20:00.000,ams,eham,12,a08,2022-11-23t08:10:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,2022-11-23t07:51:00.000,,,,,,,
departure,active,nwi,egsh,3,10.0,2022-11-23t09:25:00.000,2022-11-23t09:35:00.000,,,,ams,eham,11,a08,2022-11-23t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-23t16:55:00.000,,,,,ams,eham,9,a08,2022-11-23t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,10.0,2022-11-24t06:15:00.000,2022-11-24t06:25:00.000,,,,ams,eham,13,a08,2022-11-24t08:10:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,4.0,2022-11-24t09:25:00.000,2022-11-24t09:35:00.000,2022-11-24t09:29:00.000,2022-11-24t09:29:00.000,2022-11-24t09:29:00.000,ams,eham,12,a08,2022-11-24t11:20:00.000,2022-11-24t11:01:00.000,2022-11-24t11:01:00.000,2022-11-24t11:01:00.000,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,12.0,2022-11-24t16:55:00.000,2022-11-24t17:07:00.000,,,,ams,eham,8,a08,2022-11-24t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,6.0,2022-11-25t06:15:00.000,2022-11-25t06:25:00.000,2022-11-25t06:20:00.000,2022-11-25t06:20:00.000,2022-11-25t06:20:00.000,ams,eham,13,a08,2022-11-25t08:10:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,2022-11-25t07:53:00.000,,,,,,,
departure,active,nwi,egsh,3,10.0,2022-11-25t09:20:00.000,2022-11-25t09:30:00.000,,,,ams,eham,13,a08,2022-11-25t11:15:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-25t16:55:00.000,2022-11-25t16:55:00.000,,,,ams,eham,11,a08,2022-11-25t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,3,10.0,2022-11-26t09:25:00.000,2022-11-26t09:35:00.000,,,,ams,eham,10,a08,2022-11-26t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,3,,2022-11-26t16:55:00.000,2022-11-26t17:05:00.000,2022-11-26t16:48:00.000,2022-11-26t16:48:00.000,2022-11-26t16:48:00.000,ams,eham,8,a08,2022-11-26t18:50:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,2022-11-26t18:17:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-11-27t09:25:00.000,2022-11-27t09:35:00.000,2022-11-27t09:20:00.000,2022-11-27t09:20:00.000,2022-11-27t09:20:00.000,ams,eham,10,a08,2022-11-27t11:20:00.000,2022-11-27t10:52:00.000,2022-11-27t10:52:00.000,2022-11-27t10:52:00.000,klm,kl,klm,1516,kl1516,klm1516,,2022-11-27t10:50:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-11-27t16:55:00.000,,,,,ams,eham,11,a08,2022-11-27t18:50:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
