type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.delay,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.baggage,arrival.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,lgw,egkk,n,54,12.0,2022-03-25t17:35:00.000,2022-03-25t17:33:00.000,2022-03-25t17:46:00.000,2022-03-25t17:46:00.000,2022-03-25t17:46:00.000,alc,leal,,2022-03-25t21:05:00.000,2022-03-25t20:50:00.000,ryanair,fr,ryr,2715,fr2715,ryr2715,,3b,,,,,,,,,,
departure,active,lgw,egkk,n,51,30.0,2022-03-25t17:45:00.000,2022-03-25t17:45:00.000,2022-03-25t18:14:00.000,2022-03-25t18:14:00.000,2022-03-25t18:14:00.000,dub,eidw,,2022-03-25t19:10:00.000,2022-03-25t19:07:00.000,ryanair,fr,ryr,117,fr117,ryr117,1,6,111,,,,,,,,,
departure,active,lgw,egkk,n,53,11.0,2022-03-25t19:10:00.000,2022-03-25t19:04:00.000,2022-03-25t19:20:00.000,2022-03-25t19:20:00.000,2022-03-25t19:20:00.000,dub,eidw,,2022-03-25t20:35:00.000,2022-03-25t20:12:00.000,ryanair,fr,ryr,127,fr127,ryr127,1,5,105,,,,,,,,,
departure,active,lgw,egkk,n,52,6.0,2022-03-25t20:00:00.000,2022-03-25t20:00:00.000,2022-03-25t20:06:00.000,2022-03-25t20:06:00.000,2022-03-25t20:06:00.000,dub,eidw,,2022-03-25t21:25:00.000,2022-03-25t20:58:00.000,ryanair,fr,ryr,143,fr143,ryr143,1,5,103,,,,,,,,,
departure,active,lgw,egkk,n,50,,2022-03-25t21:30:00.000,2022-03-25t21:30:00.000,2022-03-25t21:30:00.000,2022-03-25t21:30:00.000,2022-03-25t21:30:00.000,dub,eidw,,2022-03-25t22:50:00.000,2022-03-25t22:19:00.000,ryanair,fr,ryr,119,fr119,ryr119,1,3,112,2022-03-25t22:16:00.000,2022-03-25t22:16:00.000,2022-03-25t22:16:00.000,,,,,,
departure,active,lgw,egkk,n,52,31.0,2022-03-26t07:55:00.000,2022-03-26t07:55:00.000,2022-03-26t08:25:00.000,2022-03-26t08:25:00.000,2022-03-26t08:25:00.000,ork,eick,13.0,2022-03-26t09:10:00.000,2022-03-26t09:23:00.000,ryanair,fr,ryr,9853,fr9853,ryr9853,,,,,,,,,,,,
departure,active,lgw,egkk,n,47,20.0,2022-03-26t08:50:00.000,2022-03-26t09:02:00.000,2022-03-26t09:09:00.000,2022-03-26t09:09:00.000,2022-03-26t09:09:00.000,dub,eidw,,2022-03-26t10:10:00.000,2022-03-26t09:56:00.000,ryanair,fr,ryr,121,fr121,ryr121,1,9,103,,,,,,,,,
departure,active,lgw,egkk,n,51,11.0,2022-03-26t09:40:00.000,2022-03-26t09:35:00.000,2022-03-26t09:51:00.000,2022-03-26t09:51:00.000,2022-03-26t09:51:00.000,dub,eidw,,2022-03-26t11:05:00.000,2022-03-26t10:43:00.000,ryanair,fr,ryr,113,fr113,ryr113,1,7,104,,,,,,,,,
departure,active,lgw,egkk,n,50,42.0,2022-03-26t13:25:00.000,2022-03-26t13:49:00.000,2022-03-26t14:06:00.000,2022-03-26t14:06:00.000,2022-03-26t14:06:00.000,dub,eidw,10.0,2022-03-26t14:50:00.000,2022-03-26t15:00:00.000,ryanair,fr,ryr,115,fr115,ryr115,1,5,109,,,,,,,,,
departure,active,lgw,egkk,n,48,18.0,2022-03-26t15:10:00.000,2022-03-26t15:12:00.000,2022-03-26t15:28:00.000,2022-03-26t15:28:00.000,2022-03-26t15:28:00.000,dub,eidw,,2022-03-26t16:35:00.000,2022-03-26t16:21:00.000,ryanair,fr,ryr,123,fr123,ryr123,1,3,107,,,,,,,,,
departure,active,lgw,egkk,n,51,2.0,2022-03-26t16:40:00.000,2022-03-26t16:40:00.000,2022-03-26t16:42:00.000,2022-03-26t16:42:00.000,2022-03-26t16:42:00.000,dub,eidw,,2022-03-26t18:05:00.000,2022-03-26t17:29:00.000,ryanair,fr,ryr,158,fr158,ryr158,1,7,104,,,,,,,,,
departure,active,lgw,egkk,n,51,12.0,2022-03-26t17:45:00.000,2022-03-26t17:45:00.000,2022-03-26t17:56:00.000,2022-03-26t17:56:00.000,2022-03-26t17:56:00.000,dub,eidw,,2022-03-26t19:10:00.000,2022-03-26t18:43:00.000,ryanair,fr,ryr,117,fr117,ryr117,1,6,107,,,,,,,,,
departure,active,lgw,egkk,n,48,,2022-03-26t19:55:00.000,2022-03-26t19:55:00.000,,,,dub,eidw,,2022-03-26t21:20:00.000,,ryanair,fr,ryr,143,fr143,ryr143,1,7,112,,,,,,,,,
departure,active,lgw,egkk,n,51,12.0,2022-03-26t20:10:00.000,2022-03-26t20:10:00.000,2022-03-26t20:22:00.000,2022-03-26t20:22:00.000,2022-03-26t20:22:00.000,snn,einn,,2022-03-26t21:40:00.000,2022-03-26t21:22:00.000,ryanair,fr,ryr,1183,fr1183,ryr1183,,,,,,,,,,,,
departure,active,lgw,egkk,n,52,11.0,2022-03-26t20:15:00.000,2022-03-26t20:16:00.000,2022-03-26t20:25:00.000,2022-03-26t20:25:00.000,2022-03-26t20:25:00.000,alc,leal,,2022-03-26t23:45:00.000,2022-03-26t23:30:00.000,ryanair,fr,ryr,2715,fr2715,ryr2715,,7b,,,,,,,,,,
departure,active,lgw,egkk,n,52,7.0,2022-03-26t21:30:00.000,2022-03-26t21:24:00.000,2022-03-26t21:36:00.000,2022-03-26t21:36:00.000,2022-03-26t21:36:00.000,dub,eidw,,2022-03-26t22:50:00.000,2022-03-26t22:26:00.000,ryanair,fr,ryr,119,fr119,ryr119,1,5,108,,,,,,,,,
departure,active,lgw,egkk,n,49,15.0,2022-03-26t19:55:00.000,2022-03-26t19:53:00.000,2022-03-26t20:10:00.000,2022-03-26t20:10:00.000,2022-03-26t20:10:00.000,agp,lemg,,2022-03-26t23:35:00.000,2022-03-26t23:32:00.000,ryanair,fr,ryr,160,fr160,ryr160,,,,,,,,,,,,
departure,active,lgw,egkk,n,48,13.0,2022-03-27t08:50:00.000,2022-03-27t08:50:00.000,2022-03-27t09:03:00.000,2022-03-27t09:03:00.000,2022-03-27t09:03:00.000,dub,eidw,,2022-03-27t10:10:00.000,2022-03-27t09:54:00.000,ryanair,fr,ryr,121,fr121,ryr121,1,7,108,,,,,,,,,
departure,active,lgw,egkk,n,49,16.0,2022-03-27t09:45:00.000,2022-03-27t09:41:00.000,2022-03-27t10:00:00.000,2022-03-27t10:00:00.000,2022-03-27t10:00:00.000,dub,eidw,,2022-03-27t11:00:00.000,2022-03-27t10:57:00.000,ryanair,fr,ryr,113,fr113,ryr113,1,3,102,,,,,,,,,
departure,active,lgw,egkk,n,47,21.0,2022-03-27t12:10:00.000,2022-03-27t12:10:00.000,2022-03-27t12:30:00.000,2022-03-27t12:30:00.000,2022-03-27t12:30:00.000,ork,eick,2.0,2022-03-27t13:35:00.000,2022-03-27t13:37:00.000,ryanair,fr,ryr,9853,fr9853,ryr9853,,,,,,,,,,,,
departure,active,lgw,egkk,n,45a,50.0,2022-03-27t13:10:00.000,2022-03-27t12:30:00.000,2022-03-27t13:59:00.000,2022-03-27t13:59:00.000,2022-03-27t13:59:00.000,dub,eidw,23.0,2022-03-27t14:25:00.000,2022-03-27t14:47:00.000,ryanair,fr,ryr,115,fr115,ryr115,1,2,108,,,,,,,,,
departure,active,lgw,egkk,n,49,19.0,2022-03-27t14:55:00.000,2022-03-27t14:55:00.000,2022-03-27t15:14:00.000,2022-03-27t15:14:00.000,2022-03-27t15:14:00.000,dub,eidw,,2022-03-27t16:10:00.000,2022-03-27t16:07:00.000,ryanair,fr,ryr,123,fr123,ryr123,1,6,vcc3,,,,,,,,,
departure,active,lgw,egkk,n,51,23.0,2022-03-27t17:35:00.000,2022-03-27t16:35:00.000,2022-03-27t17:58:00.000,2022-03-27t17:58:00.000,2022-03-27t17:58:00.000,dub,eidw,,2022-03-27t18:50:00.000,2022-03-27t18:50:00.000,ryanair,fr,ryr,117,fr117,ryr117,1,4,108,,,,,,,,,
departure,active,lgw,egkk,n,565,47.0,2022-03-27t19:00:00.000,2022-03-27t19:29:00.000,2022-03-27t19:46:00.000,2022-03-27t19:46:00.000,2022-03-27t19:46:00.000,dub,eidw,23.0,2022-03-27t20:15:00.000,2022-03-27t20:37:00.000,ryanair,fr,ryr,143,fr143,ryr143,1,6,107,,,,,,,,,
departure,active,lgw,egkk,n,51,31.0,2022-03-27t20:00:00.000,2022-03-27t20:00:00.000,2022-03-27t20:30:00.000,2022-03-27t20:30:00.000,2022-03-27t20:30:00.000,snn,einn,13.0,2022-03-27t21:20:00.000,2022-03-27t21:33:00.000,ryanair,fr,ryr,1183,fr1183,ryr1183,,,,,,,,,,,,
departure,active,lgw,egkk,n,51,39.0,2022-03-27t21:35:00.000,2022-03-27t22:14:00.000,,,,dub,eidw,,2022-03-27t22:50:00.000,,ryanair,fr,ryr,119,fr119,ryr119,1,8,vcc3,,,,,,,,,
departure,active,lgw,egkk,n,52,28.0,2022-03-28t08:50:00.000,2022-03-28t09:18:00.000,,,,dub,eidw,,2022-03-28t10:10:00.000,,ryanair,fr,ryr,121,fr121,ryr121,1,4,112,,,,,,,,,
departure,active,lgw,egkk,n,48,,2022-03-28t09:45:00.000,2022-03-28t09:45:00.000,,,,dub,eidw,,2022-03-28t11:00:00.000,,ryanair,fr,ryr,113,fr113,ryr113,1,5,108,,,,,,,,,
departure,active,lgw,egkk,n,53,11.0,2022-03-28t12:10:00.000,2022-03-28t12:07:00.000,2022-03-28t12:21:00.000,2022-03-28t12:21:00.000,2022-03-28t12:21:00.000,ork,eick,,2022-03-28t13:35:00.000,2022-03-28t13:22:00.000,ryanair,fr,ryr,9853,fr9853,ryr9853,,,,,,,,,,,,
departure,active,lgw,egkk,n,53,3.0,2022-03-28t13:10:00.000,2022-03-28t12:57:00.000,2022-03-28t13:13:00.000,2022-03-28t13:13:00.000,2022-03-28t13:13:00.000,dub,eidw,,2022-03-28t14:25:00.000,2022-03-28t14:09:00.000,ryanair,fr,ryr,115,fr115,ryr115,1,10,107,,,,,,,,,
departure,active,lgw,egkk,n,52,32.0,2022-03-28t14:55:00.000,2022-03-28t15:05:00.000,2022-03-28t15:27:00.000,2022-03-28t15:27:00.000,2022-03-28t15:27:00.000,dub,eidw,14.0,2022-03-28t16:10:00.000,2022-03-28t16:23:00.000,ryanair,fr,ryr,123,fr123,ryr123,1,8,112,,,,,,,,,
departure,active,lgw,egkk,n,48,43.0,2022-03-28t16:50:00.000,2022-03-28t17:33:00.000,,,,dub,eidw,,2022-03-28t18:05:00.000,,ryanair,fr,ryr,266,fr266,ryr266,1,7,112,,,,,,,,,
departure,active,lgw,egkk,n,52,30.0,2022-03-28t17:35:00.000,2022-03-28t17:49:00.000,2022-03-28t18:04:00.000,2022-03-28t18:04:00.000,2022-03-28t18:04:00.000,dub,eidw,12.0,2022-03-28t18:50:00.000,2022-03-28t19:01:00.000,ryanair,fr,ryr,117,fr117,ryr117,1,7,102,,,,,,,,,
departure,active,lgw,egkk,n,52,14.0,2022-03-28t18:55:00.000,2022-03-28t18:55:00.000,2022-03-28t19:08:00.000,2022-03-28t19:08:00.000,2022-03-28t19:08:00.000,dub,eidw,,2022-03-28t20:10:00.000,2022-03-28t20:05:00.000,ryanair,fr,ryr,143,fr143,ryr143,1,8,102,,,,,,,,,
departure,active,lgw,egkk,n,52,10.0,2022-03-28t20:45:00.000,2022-03-28t20:43:00.000,2022-03-28t20:55:00.000,2022-03-28t20:55:00.000,2022-03-28t20:55:00.000,snn,einn,,2022-03-28t22:05:00.000,2022-03-28t21:56:00.000,ryanair,fr,ryr,1183,fr1183,ryr1183,,,,,,,,,,,,
departure,active,lgw,egkk,n,51,21.0,2022-03-28t21:35:00.000,2022-03-28t21:39:00.000,2022-03-28t21:55:00.000,2022-03-28t21:55:00.000,2022-03-28t21:55:00.000,dub,eidw,3.0,2022-03-28t22:50:00.000,2022-03-28t22:53:00.000,ryanair,fr,ryr,119,fr119,ryr119,1,7,107,,,,,,,,,
departure,active,lgw,egkk,s,3,6.0,2022-03-29t08:50:00.000,2022-03-29t08:45:00.000,2022-03-29t08:56:00.000,2022-03-29t08:56:00.000,2022-03-29t08:56:00.000,dub,eidw,,2022-03-29t10:10:00.000,2022-03-29t09:53:00.000,ryanair,fr,ryr,121,fr121,ryr121,1,3,110,,,,,,,,,
departure,active,lgw,egkk,s,4,15.0,2022-03-29t09:45:00.000,2022-03-29t09:46:00.000,2022-03-29t10:00:00.000,2022-03-29t10:00:00.000,2022-03-29t10:00:00.000,dub,eidw,,2022-03-29t11:00:00.000,2022-03-29t10:55:00.000,ryanair,fr,ryr,113,fr113,ryr113,1,3,1xs,,,,,,,,,
departure,active,lgw,egkk,s,16,17.0,2022-03-29t10:20:00.000,2022-03-29t10:20:00.000,2022-03-29t10:37:00.000,2022-03-29t10:37:00.000,2022-03-29t10:37:00.000,alc,leal,,2022-03-29t13:45:00.000,2022-03-29t13:41:00.000,ryanair,fr,ryr,2715,fr2715,ryr2715,,3b,,,,,,,,,,
departure,active,lgw,egkk,s,5,20.0,2022-03-29t13:10:00.000,2022-03-29t13:30:00.000,,,,dub,eidw,,2022-03-29t14:25:00.000,,ryanair,fr,ryr,115,fr115,ryr115,1,6,108,,,,,,,,,
departure,active,lgw,egkk,s,4,12.0,2022-03-29t14:55:00.000,2022-03-29t15:07:00.000,,,,dub,eidw,,2022-03-29t16:10:00.000,,ryanair,fr,ryr,123,fr123,ryr123,1,8,1xs,,,,,,,,,
departure,active,lgw,egkk,s,3,44.0,2022-03-29t17:35:00.000,2022-03-29t18:19:00.000,,,,dub,eidw,,2022-03-29t18:50:00.000,,ryanair,fr,ryr,117,fr117,ryr117,1,3,109,,,,,,,,,
departure,active,lgw,egkk,s,2,15.0,2022-03-29t19:00:00.000,2022-03-29t18:59:00.000,2022-03-29t19:15:00.000,2022-03-29t19:15:00.000,2022-03-29t19:15:00.000,dub,eidw,,2022-03-29t20:15:00.000,2022-03-29t20:07:00.000,ryanair,fr,ryr,143,fr143,ryr143,1,9,113,,,,,,,,,
departure,active,lgw,egkk,s,5,20.0,2022-03-29t19:55:00.000,2022-03-29t19:55:00.000,2022-03-29t20:15:00.000,2022-03-29t20:15:00.000,2022-03-29t20:15:00.000,snn,einn,3.0,2022-03-29t21:15:00.000,2022-03-29t21:18:00.000,ryanair,fr,ryr,1183,fr1183,ryr1183,,,,,,,,,,,,
departure,active,lgw,egkk,s,4,19.0,2022-03-29t20:35:00.000,2022-03-29t20:35:00.000,2022-03-29t20:53:00.000,2022-03-29t20:53:00.000,2022-03-29t20:53:00.000,ork,eick,,2022-03-29t22:00:00.000,2022-03-29t21:54:00.000,ryanair,fr,ryr,9853,fr9853,ryr9853,,,,,,,,,,,,
departure,active,lgw,egkk,s,5,43.0,2022-03-29t21:35:00.000,2022-03-29t22:00:00.000,2022-03-29t22:17:00.000,2022-03-29t22:17:00.000,2022-03-29t22:17:00.000,dub,eidw,17.0,2022-03-29t22:50:00.000,2022-03-29t23:06:00.000,ryanair,fr,ryr,119,fr119,ryr119,1,6,113,,,,,,,,,
departure,active,lgw,egkk,s,2,2.0,2022-03-30t08:50:00.000,2022-03-30t08:41:00.000,2022-03-30t08:51:00.000,2022-03-30t08:51:00.000,2022-03-30t08:51:00.000,dub,eidw,,2022-03-30t10:10:00.000,2022-03-30t09:49:00.000,ryanair,fr,ryr,121,fr121,ryr121,1,4,104,,,,,,,,,
departure,active,lgw,egkk,s,4,3.0,2022-03-30t09:45:00.000,2022-03-30t09:34:00.000,2022-03-30t09:48:00.000,2022-03-30t09:48:00.000,2022-03-30t09:48:00.000,dub,eidw,,2022-03-30t11:00:00.000,2022-03-30t10:41:00.000,ryanair,fr,ryr,113,fr113,ryr113,1,2,102,,,,,,,,,
departure,active,lgw,egkk,s,3,8.0,2022-03-30t12:35:00.000,2022-03-30t12:26:00.000,2022-03-30t12:42:00.000,2022-03-30t12:42:00.000,2022-03-30t12:42:00.000,ork,eick,,2022-03-30t14:00:00.000,2022-03-30t13:55:00.000,ryanair,fr,ryr,9853,fr9853,ryr9853,,,,,,,,,,,,
departure,active,lgw,egkk,s,4,30.0,2022-03-30t13:10:00.000,2022-03-30t13:25:00.000,2022-03-30t13:39:00.000,2022-03-30t13:39:00.000,2022-03-30t13:39:00.000,dub,eidw,10.0,2022-03-30t14:25:00.000,2022-03-30t14:34:00.000,ryanair,fr,ryr,115,fr115,ryr115,1,8,111,,,,,,,,,
departure,active,lgw,egkk,s,4,5.0,2022-03-30t15:35:00.000,2022-03-30t15:35:00.000,2022-03-30t15:39:00.000,2022-03-30t15:39:00.000,2022-03-30t15:39:00.000,dub,eidw,,2022-03-30t16:50:00.000,2022-03-30t16:49:00.000,ryanair,fr,ryr,123,fr123,ryr123,1,7,104,,,,,,,,,
departure,active,lgw,egkk,s,3,,2022-03-30t17:35:00.000,2022-03-30t17:35:00.000,2022-03-30t17:34:00.000,2022-03-30t17:34:00.000,2022-03-30t17:34:00.000,dub,eidw,,2022-03-30t18:50:00.000,2022-03-30t18:37:00.000,ryanair,fr,ryr,117,fr117,ryr117,1,6,112,,,,,,,,,
departure,active,lgw,egkk,s,3,18.0,2022-03-30t18:45:00.000,2022-03-30t18:45:00.000,2022-03-30t19:03:00.000,2022-03-30t19:03:00.000,2022-03-30t19:03:00.000,dub,eidw,10.0,2022-03-30t20:00:00.000,2022-03-30t20:09:00.000,ryanair,fr,ryr,266,fr266,ryr266,1,9,105,,,,,,,,,
departure,active,lgw,egkk,s,2,24.0,2022-03-30t19:40:00.000,2022-03-30t19:45:00.000,2022-03-30t20:03:00.000,2022-03-30t20:03:00.000,2022-03-30t20:03:00.000,dub,eidw,2.0,2022-03-30t20:55:00.000,2022-03-30t20:56:00.000,ryanair,fr,ryr,143,fr143,ryr143,1,4,102,,,,,,,,,
departure,active,lgw,egkk,s,3,2.0,2022-03-30t20:10:00.000,2022-03-30t20:10:00.000,2022-03-30t20:12:00.000,2022-03-30t20:12:00.000,2022-03-30t20:12:00.000,snn,einn,,2022-03-30t21:30:00.000,2022-03-30t21:29:00.000,ryanair,fr,ryr,1183,fr1183,ryr1183,,,,,,,,,,,,
departure,active,lgw,egkk,s,5,4.0,2022-03-30t22:00:00.000,2022-03-30t21:48:00.000,2022-03-30t22:03:00.000,2022-03-30t22:03:00.000,2022-03-30t22:03:00.000,dub,eidw,,2022-03-30t23:15:00.000,2022-03-30t23:10:00.000,ryanair,fr,ryr,119,fr119,ryr119,1,8,1xs,,,,,,,,,
departure,active,lgw,egkk,s,2,15.0,2022-03-31t08:55:00.000,2022-03-31t08:55:00.000,2022-03-31t09:10:00.000,2022-03-31t09:10:00.000,2022-03-31t09:10:00.000,dub,eidw,,2022-03-31t10:10:00.000,2022-03-31t10:06:00.000,ryanair,fr,ryr,121,fr121,ryr121,1,3,107,,,,,,,,,
departure,active,lgw,egkk,s,5,19.0,2022-03-31t09:45:00.000,2022-03-31t09:48:00.000,2022-03-31t10:03:00.000,2022-03-31t10:03:00.000,2022-03-31t10:03:00.000,dub,eidw,2.0,2022-03-31t11:00:00.000,2022-03-31t11:01:00.000,ryanair,fr,ryr,113,fr113,ryr113,1,6,106,,,,,,,,,
departure,active,lgw,egkk,s,11,19.0,2022-03-31t11:00:00.000,2022-03-31t11:05:00.000,2022-03-31t11:19:00.000,2022-03-31t11:19:00.000,2022-03-31t11:19:00.000,alc,leal,,2022-03-31t14:25:00.000,2022-03-31t14:24:00.000,ryanair,fr,ryr,2715,fr2715,ryr2715,,3b,,,,,,,,,,
departure,active,lgw,egkk,s,2,48.0,2022-03-31t13:10:00.000,2022-03-31t13:25:00.000,2022-03-31t13:57:00.000,2022-03-31t13:57:00.000,2022-03-31t13:57:00.000,dub,eidw,27.0,2022-03-31t14:25:00.000,2022-03-31t14:52:00.000,ryanair,fr,ryr,115,fr115,ryr115,1,6,105,,,,,,,,,
departure,active,lgw,egkk,s,2,18.0,2022-03-31t14:50:00.000,2022-03-31t14:54:00.000,2022-03-31t15:08:00.000,2022-03-31t15:08:00.000,2022-03-31t15:08:00.000,dub,eidw,,2022-03-31t16:05:00.000,2022-03-31t16:04:00.000,ryanair,fr,ryr,123,fr123,ryr123,1,8,107,,,,,,,,,
departure,active,lgw,egkk,s,2,13.0,2022-03-31t17:35:00.000,2022-03-31t17:35:00.000,2022-03-31t17:47:00.000,2022-03-31t17:47:00.000,2022-03-31t17:47:00.000,dub,eidw,,2022-03-31t18:50:00.000,2022-03-31t18:46:00.000,ryanair,fr,ryr,117,fr117,ryr117,1,7,103,,,,,,,,,
departure,active,lgw,egkk,s,3,12.0,2022-03-31t19:00:00.000,2022-03-31t18:52:00.000,2022-03-31t19:12:00.000,2022-03-31t19:12:00.000,2022-03-31t19:12:00.000,dub,eidw,,2022-03-31t20:15:00.000,2022-03-31t20:08:00.000,ryanair,fr,ryr,143,fr143,ryr143,1,5,102,,,,,,,,,
departure,active,lgw,egkk,s,3,26.0,2022-03-31t20:10:00.000,2022-03-31t20:36:00.000,,,,snn,einn,,2022-03-31t21:30:00.000,,ryanair,fr,ryr,1183,fr1183,ryr1183,,,,,,,,,,,,
departure,active,lgw,egkk,s,2,45.0,2022-03-31t20:55:00.000,2022-03-31t21:40:00.000,,,,ork,eick,,2022-03-31t22:20:00.000,,ryanair,fr,ryr,9853,fr9853,ryr9853,,,,,,,,,,,,
departure,active,lgw,egkk,s,3,10.0,2022-03-31t21:30:00.000,2022-03-31t21:30:00.000,2022-03-31t21:39:00.000,2022-03-31t21:39:00.000,2022-03-31t21:39:00.000,dub,eidw,,2022-03-31t22:45:00.000,2022-03-31t22:34:00.000,ryanair,fr,ryr,119,fr119,ryr119,1,5,103,,,,,,,,,
departure,active,lgw,egkk,,,15.0,2022-03-05t07:00:00.000,2022-03-05t07:15:00.000,,,,lys,lfll,,2022-03-05t09:33:00.000,,jet2,ls,exs,2195,ls2195,exs2195,,,,,,,,,,,,
departure,active,lgw,egkk,,,20.0,2022-03-05t14:05:00.000,2022-03-05t14:25:00.000,,,,sof,lbsf,,2022-03-05t19:02:00.000,,jet2,ls,exs,2189,ls2189,exs2189,,,,,,,,,,,,
departure,active,lgw,egkk,,,15.0,2022-03-06t06:00:00.000,2022-03-06t06:15:00.000,,,,trn,limf,,2022-03-06t08:46:00.000,,jet2,ls,exs,2119,ls2119,exs2119,,,,,,,,,,,,
departure,active,lgw,egkk,,,20.0,2022-03-06t11:45:00.000,2022-03-06t12:05:00.000,,,,tls,lfbo,,2022-03-06t14:17:00.000,,jet2,ls,exs,2103,ls2103,exs2103,,,,,,,,,,,,
departure,active,lgw,egkk,,,15.0,2022-03-12t07:00:00.000,2022-03-12t07:15:00.000,,,,lys,lfll,,2022-03-12t09:36:00.000,,jet2,ls,exs,2195,ls2195,exs2195,,,,,,,,,,,,
departure,active,lgw,egkk,,,23.0,2022-03-12t14:05:00.000,2022-03-12t14:20:00.000,2022-03-12t14:27:00.000,2022-03-12t14:27:00.000,2022-03-12t14:27:00.000,sof,lbsf,5.0,2022-03-12t19:03:00.000,2022-03-12t19:08:00.000,jet2,ls,exs,2189,ls2189,exs2189,,,,,,,,,,,,
departure,active,lgw,egkk,,,15.0,2022-03-13t06:00:00.000,2022-03-13t06:15:00.000,,,,trn,limf,,2022-03-13t08:44:00.000,,jet2,ls,exs,2119,ls2119,exs2119,,,,,,,,,,,,
departure,active,lgw,egkk,,,15.0,2022-03-13t11:45:00.000,2022-03-13t12:00:00.000,,,,tls,lfbo,,2022-03-13t14:24:00.000,,jet2,ls,exs,2103,ls2103,exs2103,,,,,,,,,,,,
departure,active,lgw,egkk,,,20.0,2022-03-19t07:00:00.000,2022-03-19t07:20:00.000,,,,lys,lfll,,2022-03-19t09:31:00.000,,jet2,ls,exs,2195,ls2195,exs2195,,,,,,,,,,,,
departure,active,lgw,egkk,,,20.0,2022-03-19t14:05:00.000,2022-03-19t14:25:00.000,,,,sof,lbsf,,2022-03-19t19:04:00.000,,jet2,ls,exs,2189,ls2189,exs2189,,,,,,,,,,,,
departure,active,lgw,egkk,,,15.0,2022-03-20t06:00:00.000,2022-03-20t06:15:00.000,,,,trn,limf,,2022-03-20t08:46:00.000,,jet2,ls,exs,2119,ls2119,exs2119,,,,,,,,,,,,
departure,active,lgw,egkk,,,15.0,2022-03-20t11:45:00.000,2022-03-20t12:00:00.000,,,,tls,lfbo,,2022-03-20t14:16:00.000,,jet2,ls,exs,2103,ls2103,exs2103,,,,,,,,,,,,
departure,active,lgw,egkk,,,15.0,2022-03-26t07:00:00.000,2022-03-26t07:15:00.000,,,,lys,lfll,,2022-03-26t09:33:00.000,,jet2,ls,exs,2195,ls2195,exs2195,,,,,,,,,,,,
departure,active,lgw,egkk,,,49.0,2022-03-27t06:00:00.000,2022-03-27t06:20:00.000,2022-03-27t06:48:00.000,2022-03-27t06:48:00.000,2022-03-27t06:48:00.000,trn,limf,16.0,2022-03-27t08:55:00.000,2022-03-27t09:11:00.000,jet2,ls,exs,2119,ls2119,exs2119,,,,,,,,,,,,
departure,active,lgw,egkk,n,,,2022-03-01t06:20:00.000,,,,,pmi,lepa,,2022-03-01t09:35:00.000,,tui airways,by,tom,4254,by4254,tom4254,,,,,,,,,,,,
departure,active,lgw,egkk,n,45a,,2022-03-01t09:30:00.000,,,,,hrg,hegn,,2022-03-01t16:45:00.000,,tui airways,by,tom,436,by436,tom436,,,,,,,,,,,,
departure,active,lgw,egkk,n,45e,39.0,2022-03-02t09:10:00.000,2022-03-02t09:49:00.000,,,,pfo,lcph,,2022-03-02t15:40:00.000,,tui airways,by,tom,4314,by4314,tom4314,,,,,,,,,,,,
departure,unknown,lgw,egkk,n,52,,2022-03-02t09:50:00.000,,,,,cun,mmun,,2022-03-02t15:10:00.000,,tui airways,by,tom,48,by48,tom48,2,,,,,,,,,,,
departure,scheduled,lgw,egkk,n,102,80.0,2022-03-03t08:45:00.000,2022-03-03t10:05:00.000,,,,pvr,mmpr,,2022-03-03t15:00:00.000,,tui airways,by,tom,14,by14,tom14,,,,,,,,,,,,
departure,active,lgw,egkk,n,49,,2022-03-04t11:20:00.000,,,,,bgi,tbpb,,2022-03-04t16:00:00.000,,tui airways,by,tom,26,by26,tom26,,,,,,,,,,,,
departure,active,lgw,egkk,n,567,17.0,2022-03-05t07:45:00.000,2022-03-05t08:02:00.000,,,,inn,lowi,,2022-03-05t10:40:00.000,,tui airways,by,tom,4656,by4656,tom4656,,,,,,,,,,,,
departure,active,lgw,egkk,n,573,,2022-03-09t08:45:00.000,2022-03-09t08:13:00.000,,,,lir,mrlb,,2022-03-09t14:35:00.000,,tui airways,by,tom,76,by76,tom76,,,,,,,,,,,,
departure,scheduled,lgw,egkk,n,54,436.0,2022-03-09t09:30:00.000,2022-03-09t16:46:00.000,,,,puj,mdpc,,2022-03-09t14:40:00.000,,tui airways,by,tom,84,by84,tom84,a,,g2,,,,,,,,,
departure,active,lgw,egkk,n,102,,2022-03-11t11:50:00.000,,,,,hkt,vtsp,,2022-03-12t06:50:00.000,,tui airways,by,tom,86,by86,tom86,,,,,,,,,,,,
