type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,lba,egnm,3,23.0,2022-03-12t09:55:00.000,2022-03-12t09:55:00.000,2022-03-12t10:17:00.000,2022-03-12t10:17:00.000,2022-03-12t10:17:00.000,szg,lows,,,2022-03-12t13:05:00.000,2022-03-12t13:01:00.000,jet2,ls,exs,383,ls383,exs383,,,,,,,,,,,
departure,active,lba,egnm,4,8.0,2022-03-12t11:15:00.000,2022-03-12t11:15:00.000,2022-03-12t11:23:00.000,2022-03-12t11:23:00.000,2022-03-12t11:23:00.000,fue,gcfv,,3,2022-03-12t15:45:00.000,2022-03-12t15:28:00.000,jet2,ls,exs,249,ls249,exs249,,,,,,,,,,,
departure,active,lba,egnm,7,30.0,2022-03-12t11:55:00.000,2022-03-12t12:25:00.000,,,,cmf,lflb,,,2022-03-12t14:55:00.000,,jet2,ls,exs,417,ls417,exs417,,,,,,,,,,,
departure,active,lba,egnm,8,,2022-03-12t12:30:00.000,2022-03-12t12:30:00.000,,,,gva,lsgg,2,24,2022-03-12t15:30:00.000,,jet2,ls,exs,287,ls287,exs287,,,,,,,,,,,
departure,active,lba,egnm,8,17.0,2022-03-12t14:45:00.000,2022-03-12t14:45:00.000,2022-03-12t15:01:00.000,2022-03-12t15:01:00.000,2022-03-12t15:01:00.000,agp,lemg,,,2022-03-12t18:50:00.000,2022-03-12t18:42:00.000,jet2,ls,exs,185,ls185,exs185,,,,,,,,,,,
departure,active,lba,egnm,,,2022-03-13t07:00:00.000,2022-03-13t07:00:00.000,,,,agp,lemg,,,2022-03-13t11:05:00.000,,jet2,ls,exs,185,ls185,exs185,,,,,,,,,,,
departure,active,lba,egnm,,,2022-03-13t07:00:00.000,2022-03-13t07:00:00.000,,,,alc,leal,,,2022-03-13t10:55:00.000,,jet2,ls,exs,271,ls271,exs271,,,,,,,,,,,
departure,active,lba,egnm,,,2022-03-13t07:30:00.000,2022-03-13t07:30:00.000,,,,fnc,lpma,,,2022-03-13t11:30:00.000,,jet2,ls,exs,389,ls389,exs389,,,,,,,,,,,
departure,active,lba,egnm,,,2022-03-13t08:00:00.000,2022-03-13t08:00:00.000,,,,ayt,ltai,1,,2022-03-13t15:30:00.000,,jet2,ls,exs,213,ls213,exs213,,,,,,,,,,,
departure,active,lba,egnm,,,2022-03-13t08:20:00.000,2022-03-13t08:20:00.000,,,,tfs,gcts,,a5,2022-03-13t13:00:00.000,,jet2,ls,exs,223,ls223,exs223,,,,,,,,,,,
departure,active,lba,egnm,10,10.0,2022-03-13t09:30:00.000,2022-03-13t09:30:00.000,2022-03-13t09:40:00.000,2022-03-13t09:40:00.000,2022-03-13t09:40:00.000,lpa,gclp,,35,2022-03-13t14:15:00.000,2022-03-13t13:49:00.000,jet2,ls,exs,477,ls477,exs477,,,,,,,,,,,
departure,active,lba,egnm,4,12.0,2022-03-13t09:35:00.000,2022-03-13t09:35:00.000,2022-03-13t09:47:00.000,2022-03-13t09:47:00.000,2022-03-13t09:47:00.000,fao,lpfr,,,2022-03-13t12:45:00.000,,jet2,ls,exs,251,ls251,exs251,,,,,,,,,,,
departure,active,lba,egnm,3,1.0,2022-03-13t09:45:00.000,2022-03-13t09:46:00.000,,,,ace,gcrr,1,2,2022-03-13t14:10:00.000,,jet2,ls,exs,217,ls217,exs217,,,,,,,,,,,
departure,active,lba,egnm,2,4.0,2022-03-13t11:10:00.000,2022-03-13t11:10:00.000,2022-03-13t11:14:00.000,2022-03-13t11:14:00.000,2022-03-13t11:14:00.000,gva,lsgg,2,23,2022-03-13t14:10:00.000,2022-03-13t13:56:00.000,jet2,ls,exs,285,ls285,exs285,,,,,,,,,,,
departure,active,lba,egnm,8,7.0,2022-03-13t12:30:00.000,2022-03-13t12:30:00.000,2022-03-13t12:37:00.000,2022-03-13t12:37:00.000,2022-03-13t12:37:00.000,tfs,gcts,,a1,2022-03-13t17:10:00.000,2022-03-13t16:53:00.000,jet2,ls,exs,243,ls243,exs243,,,,,,,,,,,
departure,active,lba,egnm,3,4.0,2022-03-13t15:30:00.000,2022-03-13t15:30:00.000,2022-03-13t15:34:00.000,2022-03-13t15:34:00.000,2022-03-13t15:34:00.000,gva,lsgg,2,22,2022-03-13t18:30:00.000,2022-03-13t18:14:00.000,jet2,ls,exs,287,ls287,exs287,,,,,,,,,,,
departure,active,lba,egnm,7,2.0,2022-03-13t17:20:00.000,2022-03-13t17:20:00.000,2022-03-13t17:22:00.000,2022-03-13t17:22:00.000,2022-03-13t17:22:00.000,cdg,lfpg,2c,13,2022-03-13t19:50:00.000,2022-03-13t19:34:00.000,jet2,ls,exs,315,ls315,exs315,,,,,,,,,,,
departure,active,lba,egnm,2,,2022-03-14t08:00:00.000,2022-03-14t08:00:00.000,,,,pmi,lepa,,7,2022-03-14t11:40:00.000,,jet2,ls,exs,257,ls257,exs257,,,,,,,,,,,
departure,active,lba,egnm,,,2022-03-14t08:20:00.000,2022-03-14t08:20:00.000,,,,tfs,gcts,,a3,2022-03-14t13:00:00.000,,jet2,ls,exs,223,ls223,exs223,,,,,,,,,,,
departure,active,lba,egnm,7,9.0,2022-03-14t09:00:00.000,2022-03-15t09:10:00.000,2022-03-14t09:08:00.000,2022-03-14t09:08:00.000,2022-03-14t09:08:00.000,agp,lemg,,,2022-03-14t13:05:00.000,2022-03-14t12:46:00.000,jet2,ls,exs,185,ls185,exs185,,,,,,,,,,,
departure,active,lba,egnm,8,6.0,2022-03-14t09:00:00.000,2022-03-14t09:00:00.000,2022-03-14t09:05:00.000,2022-03-14t09:05:00.000,2022-03-14t09:05:00.000,gva,lsgg,2,5,2022-03-14t12:00:00.000,2022-03-14t11:37:00.000,jet2,ls,exs,285,ls285,exs285,,,,,,,,,,,
departure,active,lba,egnm,9,4.0,2022-03-14t09:30:00.000,2022-03-14t09:30:00.000,2022-03-14t09:34:00.000,2022-03-14t09:34:00.000,2022-03-14t09:34:00.000,alc,leal,,,2022-03-14t13:25:00.000,2022-03-14t13:05:00.000,jet2,ls,exs,271,ls271,exs271,,,,,,,,,,,
departure,active,lba,egnm,8,,2022-03-14t09:35:00.000,2022-03-14t09:35:00.000,,,,fao,lpfr,,,2022-03-14t12:45:00.000,,jet2,ls,exs,251,ls251,exs251,,,,,,,,,,,
departure,active,lba,egnm,7,,2022-03-14t09:45:00.000,2022-03-14t09:45:00.000,,,,ace,gcrr,1,7,2022-03-14t14:10:00.000,,jet2,ls,exs,217,ls217,exs217,,,,,,,,,,,
departure,active,lba,egnm,8,14.0,2022-03-14t11:30:00.000,2022-03-14t11:30:00.000,2022-03-14t11:43:00.000,2022-03-14t11:43:00.000,2022-03-14t11:43:00.000,cdg,lfpg,2a,06,2022-03-14t14:00:00.000,2022-03-14t13:56:00.000,jet2,ls,exs,315,ls315,exs315,,,,,,,,,,,
departure,active,lba,egnm,7,10.0,2022-03-14t14:50:00.000,2022-03-14t14:50:00.000,2022-03-14t15:00:00.000,2022-03-14t15:00:00.000,2022-03-14t15:00:00.000,prg,lkpr,1,12,2022-03-14t18:05:00.000,2022-03-14t17:44:00.000,jet2,ls,exs,195,ls195,exs195,,,,,,,,,,,
departure,active,lba,egnm,10,9.0,2022-03-14t14:55:00.000,2022-03-14t14:55:00.000,2022-03-14t15:04:00.000,2022-03-14t15:04:00.000,2022-03-14t15:04:00.000,bud,lhbp,2b,,2022-03-14t18:35:00.000,2022-03-14t18:25:00.000,jet2,ls,exs,431,ls431,exs431,,,,,,,,,,,
departure,active,lba,egnm,8,11.0,2022-03-14t15:15:00.000,2022-03-14t15:15:00.000,2022-03-14t15:25:00.000,2022-03-14t15:25:00.000,2022-03-14t15:25:00.000,krk,epkk,t,,2022-03-14t18:50:00.000,2022-03-14t18:36:00.000,jet2,ls,exs,295,ls295,exs295,,,,,,,,,,,
departure,active,lba,egnm,3,8.0,2022-03-14t15:25:00.000,2022-03-14t15:25:00.000,2022-03-14t15:33:00.000,2022-03-14t15:33:00.000,2022-03-14t15:33:00.000,ams,eham,3,19,2022-03-14t17:40:00.000,2022-03-14t17:25:00.000,jet2,ls,exs,201,ls201,exs201,,,,,,,,,,,
departure,active,lba,egnm,8,8.0,2022-03-15t08:20:00.000,2022-03-15t08:20:00.000,2022-03-15t08:28:00.000,2022-03-15t08:28:00.000,2022-03-15t08:28:00.000,tfs,gcts,,b5,2022-03-15t13:00:00.000,2022-03-15t12:45:00.000,jet2,ls,exs,223,ls223,exs223,,,,,,,,,,,
departure,active,lba,egnm,3,9.0,2022-03-15t09:00:00.000,2022-03-15t09:00:00.000,2022-03-15t09:08:00.000,2022-03-15t09:08:00.000,2022-03-15t09:08:00.000,agp,lemg,,,2022-03-15t13:05:00.000,2022-03-15t12:46:00.000,jet2,ls,exs,185,ls185,exs185,,,,,,,,,,,
departure,scheduled,lba,egnm,8,60.0,2022-03-15t09:15:00.000,2022-03-15t10:15:00.000,,,,fue,gcfv,,4,2022-03-15t13:45:00.000,,jet2,ls,exs,249,ls249,exs249,,,,,,,,,,,
departure,active,lba,egnm,10,,2022-03-15t09:30:00.000,2022-03-15t08:27:00.000,,,,lpa,gclp,,37,2022-03-15t14:15:00.000,,jet2,ls,exs,477,ls477,exs477,,,,,,,,,,,
departure,active,lba,egnm,8,13.0,2022-03-15t09:45:00.000,2022-03-15t09:58:00.000,,,,ace,gcrr,1,5,2022-03-15t14:10:00.000,,jet2,ls,exs,217,ls217,exs217,,,,,,,,,,,
departure,active,lba,egnm,7,12.0,2022-03-15t10:30:00.000,2022-03-15t10:30:00.000,2022-03-15t10:41:00.000,2022-03-15t10:41:00.000,2022-03-15t10:41:00.000,tfs,gcts,,a4,2022-03-15t15:10:00.000,2022-03-15t15:06:00.000,jet2,ls,exs,243,ls243,exs243,,,,,,,,,,,
departure,active,lba,egnm,8,,2022-03-15t10:50:00.000,2022-03-15t10:50:00.000,,,,alc,leal,,,2022-03-15t14:45:00.000,,jet2,ls,exs,271,ls271,exs271,,,,,,,,,,,
departure,active,lba,egnm,8,12.0,2022-03-16t08:20:00.000,2022-03-16t08:20:00.000,2022-03-16t08:32:00.000,2022-03-16t08:32:00.000,2022-03-16t08:32:00.000,tfs,gcts,,a1,2022-03-16t13:00:00.000,2022-03-16t12:48:00.000,jet2,ls,exs,223,ls223,exs223,,,,,,,,,,,
departure,active,lba,egnm,10,16.0,2022-03-16t09:20:00.000,2022-03-16t09:20:00.000,2022-03-16t09:36:00.000,2022-03-16t09:36:00.000,2022-03-16t09:36:00.000,pfo,lcph,,,2022-03-16t16:00:00.000,2022-03-16t15:52:00.000,jet2,ls,exs,405,ls405,exs405,,,,,,,,,,,
departure,active,lba,egnm,8,9.0,2022-03-16t09:30:00.000,2022-03-16t09:30:00.000,2022-03-16t09:38:00.000,2022-03-16t09:38:00.000,2022-03-16t09:38:00.000,alc,leal,,3b,2022-03-16t13:25:00.000,2022-03-16t13:09:00.000,jet2,ls,exs,271,ls271,exs271,,,,,,,,,,,
departure,active,lba,egnm,3,6.0,2022-03-16t09:45:00.000,2022-03-16t09:51:00.000,,,,ace,gcrr,1,2,2022-03-16t14:10:00.000,,jet2,ls,exs,217,ls217,exs217,,,,,,,,,,,
departure,active,lba,egnm,8,12.0,2022-03-17t07:00:00.000,2022-03-17t07:00:00.000,2022-03-17t07:11:00.000,2022-03-17t07:11:00.000,2022-03-17t07:11:00.000,agp,lemg,,,2022-03-17t11:05:00.000,2022-03-17t10:53:00.000,jet2,ls,exs,185,ls185,exs185,,,,,,,,,,,
departure,active,lba,egnm,6,20.0,2022-03-17t07:30:00.000,2022-03-17t07:50:00.000,,,,kef,bikf,,,2022-03-17t10:15:00.000,,jet2,ls,exs,4085,ls4085,exs4085,,,,,,,,,,,
departure,active,lba,egnm,3,,2022-03-17t08:00:00.000,2022-03-17t08:00:00.000,,,,ayt,ltai,1,,2022-03-17t15:30:00.000,,jet2,ls,exs,213,ls213,exs213,,,,,,,,,,,
departure,active,lba,egnm,8,,2022-03-17t08:00:00.000,2022-03-17t08:00:00.000,,,,gva,lsgg,2,4,2022-03-17t11:00:00.000,,jet2,ls,exs,285,ls285,exs285,,,,,,,,,,,
departure,active,lba,egnm,,,2022-03-17t08:20:00.000,2022-03-17t08:20:00.000,,,,tfs,gcts,,a7,2022-03-17t13:00:00.000,,jet2,ls,exs,223,ls223,exs223,,,,,,,,,,,
departure,active,lba,egnm,3,11.0,2022-03-17t09:15:00.000,2022-03-17t09:15:00.000,2022-03-17t09:25:00.000,2022-03-17t09:25:00.000,2022-03-17t09:25:00.000,fue,gcfv,,5,2022-03-17t13:45:00.000,2022-03-17t13:28:00.000,jet2,ls,exs,249,ls249,exs249,,,,,,,,,,,
departure,active,lba,egnm,8,3.0,2022-03-17t09:30:00.000,2022-03-17t09:33:00.000,,,,lpa,gclp,,36,2022-03-17t14:15:00.000,,jet2,ls,exs,477,ls477,exs477,,,,,,,,,,,
departure,active,lba,egnm,10,,2022-03-17t09:35:00.000,2022-03-17t09:35:00.000,,,,fao,lpfr,,,2022-03-17t12:45:00.000,,jet2,ls,exs,251,ls251,exs251,,,,,,,,,,,
departure,active,lba,egnm,8,10.0,2022-03-17t10:25:00.000,2022-03-17t10:25:00.000,2022-03-17t10:34:00.000,2022-03-17t10:34:00.000,2022-03-17t10:34:00.000,ace,gcrr,1,3,2022-03-17t14:55:00.000,2022-03-17t14:34:00.000,jet2,ls,exs,217,ls217,exs217,,,,,,,,,,,
departure,active,lba,egnm,9,,2022-03-17t10:50:00.000,2022-03-17t10:50:00.000,,,,alc,leal,,5b,2022-03-17t14:45:00.000,,jet2,ls,exs,271,ls271,exs271,,,,,,,,,,,
departure,active,lba,egnm,3,,2022-03-17t15:05:00.000,2022-03-17t15:05:00.000,,,,cdg,lfpg,2a,06,2022-03-17t17:35:00.000,,jet2,ls,exs,315,ls315,exs315,,,,,,,,,,,
departure,active,lba,egnm,3,,2022-03-18t07:00:00.000,2022-03-18t07:00:00.000,,,,agp,lemg,,,2022-03-18t11:05:00.000,,jet2,ls,exs,185,ls185,exs185,,,,,,,,,,,
departure,active,lba,egnm,8,,2022-03-18t07:00:00.000,2022-03-18t07:00:00.000,,,,alc,leal,,3b,2022-03-18t10:55:00.000,,jet2,ls,exs,271,ls271,exs271,,,,,,,,,,,
departure,active,lba,egnm,5,,2022-03-18t08:00:00.000,2022-03-18t08:00:00.000,,,,pmi,lepa,,5,2022-03-18t11:40:00.000,,jet2,ls,exs,257,ls257,exs257,,,,,,,,,,,
departure,active,lba,egnm,8,,2022-03-18t08:00:00.000,2022-03-18t08:00:00.000,,,,gva,lsgg,2,6,2022-03-18t11:00:00.000,,jet2,ls,exs,285,ls285,exs285,,,,,,,,,,,
departure,active,lba,egnm,9,,2022-03-18t08:20:00.000,2022-03-18t08:20:00.000,,,,tfs,gcts,,b3,2022-03-18t13:00:00.000,,jet2,ls,exs,223,ls223,exs223,,,,,,,,,,,
departure,active,lba,egnm,8,7.0,2022-03-18t09:35:00.000,2022-03-18t09:35:00.000,2022-03-18t09:41:00.000,2022-03-18t09:41:00.000,2022-03-18t09:41:00.000,fao,lpfr,,,2022-03-18t12:45:00.000,2022-03-18t12:24:00.000,jet2,ls,exs,251,ls251,exs251,,,,,,,,,,,
departure,active,lba,egnm,3,18.0,2022-03-18t09:45:00.000,2022-03-18t09:45:00.000,2022-03-18t10:03:00.000,2022-03-18t10:03:00.000,2022-03-18t10:03:00.000,ace,gcrr,1,5,2022-03-18t14:10:00.000,2022-03-18t14:02:00.000,jet2,ls,exs,217,ls217,exs217,,,,,,,,,,,
departure,active,lba,egnm,8,,2022-03-18t10:20:00.000,2022-03-18t10:20:00.000,,,,tfs,gcts,,a2,2022-03-18t15:00:00.000,,jet2,ls,exs,243,ls243,exs243,,,,,,,,,,,
departure,active,lba,egnm,10,,2022-03-18t10:20:00.000,2022-03-18t10:20:00.000,,,,krk,epkk,t,,2022-03-18t13:55:00.000,,jet2,ls,exs,295,ls295,exs295,,,,,,,,,,,
departure,active,lba,egnm,3,24.0,2022-03-18t11:30:00.000,2022-03-18t11:30:00.000,2022-03-18t11:53:00.000,2022-03-18t11:53:00.000,2022-03-18t11:53:00.000,cdg,lfpg,2a,05,2022-03-18t14:00:00.000,2022-03-18t14:02:00.000,jet2,ls,exs,315,ls315,exs315,,,,,3.0,,,,,,
departure,active,lba,egnm,3,29.0,2022-03-18t13:50:00.000,2022-03-18t13:50:00.000,2022-03-18t14:19:00.000,2022-03-18t14:19:00.000,2022-03-18t14:19:00.000,prg,lkpr,1,13,2022-03-18t17:05:00.000,2022-03-18t17:04:00.000,jet2,ls,exs,195,ls195,exs195,,,,,,,,,,,
departure,active,lba,egnm,,25.0,2022-03-18t14:55:00.000,2022-03-18t15:20:00.000,,,,bud,lhbp,2b,,2022-03-18t18:35:00.000,,jet2,ls,exs,431,ls431,exs431,,,,,,,,,,,
departure,active,lba,egnm,9,,2022-03-18t15:10:00.000,2022-03-18t15:10:00.000,,,,alc,leal,,6b,2022-03-18t19:05:00.000,,jet2,ls,exs,273,ls273,exs273,,,,,,,,,,,
departure,active,lba,egnm,,,2022-03-18t15:15:00.000,2022-03-18t15:15:00.000,,,,ams,eham,,,2022-03-18t17:30:00.000,,jet2,ls,exs,201,ls201,exs201,,,,,,,,,,,
departure,active,lba,egnm,3,,2022-03-19t06:10:00.000,2022-03-19t06:10:00.000,,,,gva,lsgg,2,24,2022-03-19t09:10:00.000,,jet2,ls,exs,285,ls285,exs285,,,,,,,,,,,
departure,active,lba,egnm,8,14.0,2022-03-19t07:00:00.000,2022-03-19t07:00:00.000,2022-03-19t07:13:00.000,2022-03-19t07:13:00.000,2022-03-19t07:13:00.000,alc,leal,,7b,2022-03-19t10:55:00.000,2022-03-19t10:44:00.000,jet2,ls,exs,271,ls271,exs271,,,,,,,,,,,
departure,active,lba,egnm,5,15.0,2022-03-19t08:20:00.000,2022-03-19t08:35:00.000,,,,tfs,gcts,,b2,2022-03-19t13:00:00.000,,jet2,ls,exs,223,ls223,exs223,,,,,,,,,,,
departure,active,lba,egnm,9,17.0,2022-03-19t09:15:00.000,2022-03-19t09:15:00.000,2022-03-19t09:32:00.000,2022-03-19t09:32:00.000,2022-03-19t09:32:00.000,pfo,lcph,,,2022-03-19t15:55:00.000,2022-03-19t15:52:00.000,jet2,ls,exs,405,ls405,exs405,,,,,,,,,,,
departure,active,lba,egnm,8,15.0,2022-03-19t09:30:00.000,2022-03-19t09:30:00.000,2022-03-19t09:44:00.000,2022-03-19t09:44:00.000,2022-03-19t09:44:00.000,lpa,gclp,,36,2022-03-19t14:15:00.000,2022-03-19t13:56:00.000,jet2,ls,exs,477,ls477,exs477,,,,,,,,,,,
departure,active,lba,egnm,5,6.0,2022-03-19t09:35:00.000,2022-03-19t09:35:00.000,2022-03-19t09:41:00.000,2022-03-19t09:41:00.000,2022-03-19t09:41:00.000,fao,lpfr,,,2022-03-19t12:45:00.000,2022-03-19t12:26:00.000,jet2,ls,exs,251,ls251,exs251,,,,,,,,,,,
departure,active,lba,egnm,10,11.0,2022-03-19t09:45:00.000,2022-03-19t09:45:00.000,2022-03-19t09:56:00.000,2022-03-19t09:56:00.000,2022-03-19t09:56:00.000,ace,gcrr,1,5,2022-03-19t14:10:00.000,2022-03-19t13:54:00.000,jet2,ls,exs,217,ls217,exs217,,,,,,,,,,,
departure,active,lba,egnm,3,10.0,2022-03-19t09:55:00.000,2022-03-19t09:55:00.000,2022-03-19t10:05:00.000,2022-03-19t10:05:00.000,2022-03-19t10:05:00.000,szg,lows,,,2022-03-19t13:05:00.000,2022-03-19t12:52:00.000,jet2,ls,exs,383,ls383,exs383,,,,,,,,,,,
departure,active,lba,egnm,8,,2022-03-19t11:15:00.000,2022-03-19t11:15:00.000,,,,fue,gcfv,,6,2022-03-19t15:45:00.000,,jet2,ls,exs,249,ls249,exs249,,,,,,,,,,,
departure,active,lba,egnm,,,2022-03-19t11:55:00.000,2022-03-19t11:55:00.000,,,,cmf,lflb,,,2022-03-19t14:55:00.000,,jet2,ls,exs,417,ls417,exs417,,,,,,,,,,,
departure,active,lba,egnm,,,2022-03-19t12:30:00.000,2022-03-19t12:30:00.000,,,,gva,lsgg,2,23,2022-03-19t15:30:00.000,,jet2,ls,exs,287,ls287,exs287,,,,,,,,,,,
departure,active,lba,egnm,6,,2022-03-19t14:45:00.000,2022-03-19t14:45:00.000,,,,agp,lemg,,,2022-03-19t18:50:00.000,,jet2,ls,exs,185,ls185,exs185,,,,,,,,,,,
departure,active,lba,egnm,2,1.0,2022-03-19t15:10:00.000,2022-03-19t15:10:00.000,2022-03-19t15:11:00.000,2022-03-19t15:11:00.000,2022-03-19t15:11:00.000,alc,leal,,6b,2022-03-19t19:05:00.000,2022-03-19t18:44:00.000,jet2,ls,exs,273,ls273,exs273,,,,,,,,,,,
departure,active,lba,egnm,8,,2022-03-20t07:00:00.000,2022-03-20t07:00:00.000,,,,agp,lemg,,,2022-03-20t11:05:00.000,,jet2,ls,exs,185,ls185,exs185,,,,,,,,,,,
departure,active,lba,egnm,10,,2022-03-20t07:00:00.000,2022-03-20t07:00:00.000,,,,alc,leal,,6b,2022-03-20t10:55:00.000,,jet2,ls,exs,271,ls271,exs271,,,,,,,,,,,
departure,active,lba,egnm,10,12.0,2022-03-20t07:30:00.000,2022-03-20t07:30:00.000,2022-03-20t07:41:00.000,2022-03-20t07:41:00.000,2022-03-20t07:41:00.000,fnc,lpma,,,2022-03-20t11:30:00.000,2022-03-20t11:12:00.000,jet2,ls,exs,389,ls389,exs389,,,,,,,,,,,
departure,active,lba,egnm,8,12.0,2022-03-20t08:00:00.000,2022-03-20t08:00:00.000,2022-03-20t08:11:00.000,2022-03-20t08:11:00.000,2022-03-20t08:11:00.000,ayt,ltai,1,,2022-03-20t15:30:00.000,2022-03-20t15:18:00.000,jet2,ls,exs,213,ls213,exs213,,,,,,,,,,,
departure,active,lba,egnm,5,,2022-03-20t08:20:00.000,2022-03-20t08:20:00.000,,,,tfs,gcts,,a7,2022-03-20t13:00:00.000,,jet2,ls,exs,223,ls223,exs223,,,,,,,,,,,
departure,active,lba,egnm,8,2.0,2022-03-20t09:30:00.000,2022-03-20t09:30:00.000,2022-03-20t09:32:00.000,2022-03-20t09:32:00.000,2022-03-20t09:32:00.000,lpa,gclp,,41,2022-03-20t14:15:00.000,2022-03-20t13:41:00.000,jet2,ls,exs,477,ls477,exs477,,,,,,,,,,,
departure,active,lba,egnm,6,6.0,2022-03-20t09:35:00.000,2022-03-20t09:35:00.000,2022-03-20t09:41:00.000,2022-03-20t09:41:00.000,2022-03-20t09:41:00.000,fao,lpfr,,,2022-03-20t12:45:00.000,2022-03-20t12:24:00.000,jet2,ls,exs,251,ls251,exs251,,,,,,,,,,,
departure,active,lba,egnm,3,10.0,2022-03-20t09:45:00.000,2022-03-20t09:45:00.000,2022-03-20t09:55:00.000,2022-03-20t09:55:00.000,2022-03-20t09:55:00.000,ace,gcrr,1,2,2022-03-20t14:10:00.000,2022-03-20t13:52:00.000,jet2,ls,exs,217,ls217,exs217,,,,,,,,,,,
departure,active,lba,egnm,3,2.0,2022-03-20t11:10:00.000,2022-03-20t11:10:00.000,2022-03-20t11:11:00.000,2022-03-20t11:11:00.000,2022-03-20t11:11:00.000,gva,lsgg,2,22,2022-03-20t14:10:00.000,2022-03-20t13:50:00.000,jet2,ls,exs,285,ls285,exs285,,,,,,,,,,,
departure,active,lba,egnm,8,6.0,2022-03-20t12:30:00.000,2022-03-20t12:30:00.000,2022-03-20t12:36:00.000,2022-03-20t12:36:00.000,2022-03-20t12:36:00.000,tfs,gcts,,a4,2022-03-20t17:10:00.000,2022-03-20t16:51:00.000,jet2,ls,exs,243,ls243,exs243,,,,,,,,,,,
departure,active,lba,egnm,3,11.0,2022-03-20t15:30:00.000,2022-03-20t15:30:00.000,2022-03-20t15:41:00.000,2022-03-20t15:41:00.000,2022-03-20t15:41:00.000,gva,lsgg,2,23,2022-03-20t18:30:00.000,2022-03-20t18:21:00.000,jet2,ls,exs,287,ls287,exs287,,,,,,,,,,,
departure,active,lba,egnm,3,8.0,2022-03-20t17:20:00.000,2022-03-20t17:20:00.000,2022-03-20t17:28:00.000,2022-03-20t17:28:00.000,2022-03-20t17:28:00.000,cdg,lfpg,2a,05,2022-03-20t19:50:00.000,2022-03-20t19:37:00.000,jet2,ls,exs,315,ls315,exs315,,,,,,,,,,,
departure,active,lba,egnm,,,2022-03-21t08:00:00.000,2022-03-21t08:00:00.000,,,,pmi,lepa,,7,2022-03-21t11:40:00.000,,jet2,ls,exs,257,ls257,exs257,,,,,,,,,,,
departure,active,lba,egnm,,,2022-03-21t08:20:00.000,2022-03-21t08:20:00.000,,,,tfs,gcts,,b2,2022-03-21t13:00:00.000,,jet2,ls,exs,223,ls223,exs223,,,,,,,,,,,
departure,active,lba,egnm,3,21.0,2022-03-21t09:00:00.000,2022-03-21t09:00:00.000,2022-03-21t09:21:00.000,2022-03-21t09:21:00.000,2022-03-21t09:21:00.000,agp,lemg,,,2022-03-21t13:05:00.000,2022-03-21t12:58:00.000,jet2,ls,exs,185,ls185,exs185,,,,,,,,,,,
departure,active,lba,egnm,9,26.0,2022-03-21t09:00:00.000,2022-03-21t09:00:00.000,2022-03-21t09:26:00.000,2022-03-21t09:26:00.000,2022-03-21t09:26:00.000,gva,lsgg,2,5,2022-03-21t12:00:00.000,2022-03-21t12:05:00.000,jet2,ls,exs,285,ls285,exs285,,,,,6.0,,,,,,
departure,active,lba,egnm,8,5.0,2022-03-21t09:30:00.000,2022-03-21t09:35:00.000,,,,alc,leal,,6b,2022-03-21t13:25:00.000,,jet2,ls,exs,271,ls271,exs271,,,,,,,,,,,
departure,active,lba,egnm,2,,2022-03-21t09:35:00.000,2022-03-21t09:35:00.000,,,,fao,lpfr,,,2022-03-21t12:45:00.000,,jet2,ls,exs,251,ls251,exs251,,,,,,,,,,,
departure,active,lba,egnm,5,,2022-03-21t09:45:00.000,2022-03-21t09:45:00.000,,,,ace,gcrr,1,3,2022-03-21t14:10:00.000,,jet2,ls,exs,217,ls217,exs217,,,,,,,,,,,
departure,active,lba,egnm,10,13.0,2022-03-21t11:30:00.000,2022-03-21t11:30:00.000,2022-03-21t11:43:00.000,2022-03-21t11:43:00.000,2022-03-21t11:43:00.000,cdg,lfpg,2a,05,2022-03-21t14:00:00.000,2022-03-21t13:54:00.000,jet2,ls,exs,315,ls315,exs315,,,,,,,,,,,
departure,active,lba,egnm,3,29.0,2022-03-21t14:50:00.000,2022-03-21t14:50:00.000,2022-03-21t15:19:00.000,2022-03-21t15:19:00.000,2022-03-21t15:19:00.000,prg,lkpr,1,12,2022-03-21t18:05:00.000,2022-03-21t18:04:00.000,jet2,ls,exs,195,ls195,exs195,,,,,,,,,,,
departure,active,lba,egnm,4,11.0,2022-03-21t14:55:00.000,2022-03-21t14:55:00.000,2022-03-21t15:05:00.000,2022-03-21t15:05:00.000,2022-03-21t15:05:00.000,bud,lhbp,2b,,2022-03-21t18:35:00.000,2022-03-21t18:25:00.000,jet2,ls,exs,431,ls431,exs431,,,,,,,,,,,
